Date,V7.3 (no overlay),V7.3 + V2 (original),V7.3 + V2 (tuned),A voltgt15 db0,A voltgt15 db10,A voltgt20 db0,A voltgt20 db10,A voltgt25 db0,A voltgt25 db10,A voltgt30 db0,A voltgt30 db10,A invvol-only,A voltgt20+invvol db10,A voltgt25+invvol db10,CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-04-08,153920.3702560143,153006.97695112208,166804.18885606425,143351.7139760232,143840.2172545821,157599.5320409746,152953.49619495805,161898.39401432534,158123.29929459328,161882.75298917657,157322.0326714689,134512.48938050304,133924.8417646236,136273.10843872902,111026.95571894212,106709.23610473677,103345.83604740091
2025-04-09,177576.87603679296,171819.87574404062,187313.51716065823,151076.57660494946,151591.40409419255,168818.68181964988,163841.90532130701,176173.28779719194,172065.33569198352,178855.9522304201,173817.04623075033,153834.89390278506,144151.64209334838,149169.213186922,123343.79428958063,117915.7737061884,115750.51646561279
2025-04-10,168928.63269001595,165125.58026858885,180015.57200158053,148252.55464437488,148757.75864221912,164717.2334346243,159861.36767738982,170954.73369931953,166968.4661613945,172650.96326155582,167786.87032096062,146259.68687354878,140142.3000030606,144113.38986919643,118113.81376536512,112748.81503978246,110827.39182155584
2025-04-11,170351.64466707414,166238.36109063966,181228.6964361353,148717.22901953233,149224.01650005305,165392.09998741996,160516.33915718013,171813.41270341648,167807.12276444142,173671.95368309604,168779.0963950103,147390.9098086522,140741.02419762118,144868.38749114505,120777.52872697062,114760.5668652797,112869.17162122182
2025-04-14,171876.62226205986,167428.88567447124,182526.57507851036,149696.71894597152,149723.6839646605,166775.78740999865,161218.24247783923,173524.50966792752,169478.32091985678,175647.66579874224,170699.1468035173,148163.6068162263,141770.91591197453,146126.5298302961,121139.70667827905,115873.90400325657,113634.22219820105
2025-04-15,174512.32582187725,169482.88419587867,184765.7903358928,150205.3504988855,150587.28702317184,167533.18852162507,162431.38100983598,174511.9925404443,170442.77798411547,176850.09853399004,171867.70341975268,149132.88218058195,142100.69398693024,146552.45739953074,121082.80532228913,115549.36524976953,113760.89679336881
2025-04-16,167688.57917070246,164181.21506498414,178986.04985226374,148699.87028408723,148351.44814952053,165291.3842495795,159290.60671285953,171589.17755087256,167588.11625511848,173291.0611872696,168408.93477762834,144084.67113306752,140259.08863411724,144173.91694768734,117815.43948766752,112980.92490085977,110330.6084890854
2025-04-17,166440.9656649685,163204.00026685826,177920.71593751293,148406.08408455635,147942.6605848573,164853.90845235385,158716.36610404451,171018.80625055416,167031.04468947146,172596.53458651877,167733.9750641508,143011.3855788138,139856.94244723886,143654.52175176016,117131.75520613434,113142.13004165153,110310.74049112387
2025-04-21,160362.29010706127,158435.63491444002,172722.36923052862,146981.02992675704,145950.94843500145,162740.48166113833,155918.52659916674,168274.45792051053,164405.2598406272,169268.20292533803,164552.5184999999,137936.07332257257,137956.56455858977,141200.07315068698,114220.81518578301,110449.04770836742,107580.91092458658
2025-04-22,165229.1043983609,162282.3089011382,176915.91221092414,148156.1956334805,147545.58744192534,164478.59175512305,158158.58122247842,170525.15225662658,166528.24589567102,171990.0459101869,167124.77339110145,142269.4435422248,139601.6862853919,143324.843568751,117751.90524699914,113322.67767086641,110405.13053714318
2025-04-23,172283.60024051613,167825.25426813992,182958.68571210612,149782.52818956546,149857.0325825779,166883.99298129455,161405.56273451244,173639.92785948794,169456.86047409958,175756.85244094697,170673.14487268362,147310.89721117457,141432.441227802,145689.37008431705,120473.15464061043,115078.65368830923,112908.9151974569
2025-04-24,180482.7121421474,174214.80283918537,189924.40379756395,151675.87146624413,152543.51759677875,169684.3121547911,165179.37809359288,177266.08625124814,172897.79131905566,180142.0919744482,174842.24959894983,153452.69096129303,143717.17677092465,148640.2389568369,124120.61225228042,117500.94783514453,116085.84673109275
2025-04-25,184786.24622937755,177538.06558771065,193547.3375890107,152663.88285994675,153953.59468465776,171145.61464731744,167160.17104184921,179158.33994372925,174643.893939247,182430.4602152116,176957.86453409347,156235.42961280025,144694.9407806508,149903.0780585684,125325.32504822951,118349.92876270598,117379.96518969086
2025-04-28,185202.21697874242,177857.78913289978,193895.89180317894,152729.43675684463,154089.8898344157,171242.21308138996,167351.6304122926,179282.96230112622,174803.39929201116,182580.6091786159,177151.12459947626,156525.10504649463,144805.26403310345,150045.56695736357,125992.69840826721,118395.0656700097,117342.707955818
2025-04-29,187027.19789805642,179259.87632953917,195424.4104511594,153121.77774322138,154687.8550713536,171828.82330235164,168191.61663347908,180050.76027582295,175597.91863584088,183519.04155873496,178113.78107260066,158156.68208096887,145430.25201028548,150852.77528968762,126660.16324879994,119140.86892204871,118117.68874162195
2025-04-30,187921.18112667787,179945.36089993076,196171.70773142684,153270.458673155,154980.77369174233,172051.12419924897,168603.09139799117,180341.72380204865,175938.78380953008,183874.66843382755,178526.78054009366,158664.6540695344,145633.34792321958,151115.08547671002,126424.97398409803,119188.16090715473,118102.7858480728
2025-05-01,190482.83132488278,181907.70305487764,198311.00162466243,153919.4615514591,155820.11275085833,173021.48349146202,169782.14529779874,181611.8003753275,177142.54229213082,185427.00514331978,179985.27982567225,161374.15586806572,146631.8234125235,152404.67465924358,126571.66771108987,120032.83167911158,119645.29597290617
2025-05-02,197775.48611508304,187479.1871527589,204384.88730092428,155411.6404174344,158209.59200698548,175252.5207898276,173138.74452292384,184531.94369698624,180199.84576698512,188996.11725085738,183689.5735011262,166974.73651554,148697.26675652328,155072.31489888032,129525.71354255706,121814.64202428321,121421.29487042555
2025-05-05,197601.4563522868,187347.2114095146,204241.01081085036,155359.62839107914,157976.13056847005,175177.16594659048,172829.25029384167,184436.42246702762,180087.93045428622,188883.16739597102,183560.72206189868,166899.5352980444,148627.75440842556,154987.74919062853,128629.78295312596,121116.09084850202,120700.96055440586
2025-05-06,191968.65152917258,183074.8126306589,199583.3538400554,154174.78814709128,156771.3357384011,173397.01284682914,171072.9567496602,182095.12690627668,177801.8360566744,186007.7300036857,180766.31019741972,163416.59344379528,147439.25484558125,153439.6926940173,126350.49846106445,120103.7630052959,119578.23295193499
2025-05-07,195253.6800200056,185581.0800682014,202315.6207948439,154865.7820800985,157473.96710353275,174435.19077672367,172097.219885359,183460.56080005673,179135.076860274,187684.6732058543,182395.99964667356,166075.17032797358,148346.45272509195,154621.34527092485,127840.88906470315,120608.86269094721,120047.68925935728
2025-05-08,199317.2080604541,188670.8612085378,205684.0190674352,155720.53059457566,158343.11093661623,175719.4003782153,173364.21710755184,185149.58082841782,180784.27454766555,189759.0252984669,184411.89959784466,168793.19946230366,149273.93775732364,155829.42247561464,129211.88466079366,121449.22330729946,121287.16882848323
2025-05-09,198069.06084843547,187725.6783547416,204653.60553734828,155457.98731575435,158076.14601320287,175324.94447246194,172975.04813055106,184630.78395573527,180277.70944583887,189121.8704036643,183792.69877562393,167881.52341335494,148962.84253065218,155424.21156787057,128822.23909568462,121294.496702864,121207.68167601306
2025-05-12,206658.7261956221,194238.5612744005,211753.77949134554,157246.65846288245,159913.38069952588,178012.72329062328,175653.28291227797,188166.3412185617,183763.8564799034,193464.68216968584,188053.99727820756,175465.07246048658,151550.6103156149,158794.85709141265,134428.97904802175,125302.96802103994,126145.70921361918
2025-05-13,213138.5325276419,199110.85786671322,217065.42930720013,158588.51180385216,161299.33981116247,180037.98963758667,177673.66927144543,190842.1298034876,186393.7095315222,196765.80390441828,191268.6031916628,179747.88289391666,153012.05255062287,160698.42964377586,134926.79171007973,126130.46468532538,128068.265864892
2025-05-14,215520.49835152042,200891.01559972242,218962.69744128923,159069.17331141926,161808.81603129237,180763.4545940273,178416.35987236456,191800.61649938227,187360.43905549333,197948.28942741317,192450.28687644377,181166.94972684685,153496.28696542565,161329.1595616937,134822.12522332583,126291.64322021835,128835.7876236093
2025-05-15,214724.127046211,200256.98635582713,218153.60684197658,158899.68153154352,161638.48099189694,180507.63975391875,178168.05342003607,191462.63308794436,187037.22885441984,197531.3191212529,192055.21026825823,180871.80029898457,153395.57182843302,161197.97506066167,134283.0769563877,126908.50098375311,128977.37269263828
2025-05-16,215290.59028762954,200785.28386560542,218729.11738640766,159020.7376198999,161759.64123197566,180690.35034855502,178344.67515026842,191704.0309288781,187267.13002858195,197829.13176008133,192336.23040872463,181223.71086905137,153515.65581954946,161354.3880778797,135625.6481455264,127712.34500401084,129538.74028402974
2025-05-19,215217.22448250005,200716.86111666285,218654.57981474287,158886.053551937,161602.408169586,180489.32582930848,178122.78846617357,191441.41607349855,186987.83877729613,197508.81971468986,192006.4876093246,181430.2610851702,153371.65708539877,161175.43481696222,135202.34185289172,127852.0392756278,129662.93611714736
2025-05-20,214755.80966410183,200286.5343421944,218185.79548077635,158804.42112032743,161519.3801300701,180365.87060083973,178000.95195620524,191277.9802921951,186828.20506714284,197306.78628123255,191810.08255767258,181083.17701403258,153275.6793950867,161049.5495233674,135729.28576512265,127422.18107176542,129230.73704359794
2025-05-21,210885.07366209597,196676.59102840052,214253.23777714692,158119.6195505399,160822.87102608,179330.22419674558,176978.8847258324,189906.9433478174,185489.0630968673,195611.9597318667,190162.47161391395,178095.92740920596,152449.6278954686,159966.09215722536,131937.97655006245,125275.00522140764,127434.85498749286
2025-05-22,217601.81744642675,202940.79098989267,221077.25845401222,159307.93016769044,162031.49729057617,181127.3427664076,178752.43986191435,192286.05261010356,187812.8262004537,198552.92901653834,193021.50941957967,184270.16513164048,154156.96374091494,162205.45084016747,133379.09317154737,125324.46558726535,127673.31644490338
2025-05-23,215745.70013258074,201209.7304672264,219191.49604665028,158979.5502292051,161697.5032887901,180630.7237201421,178262.33237816283,191628.60518690984,187170.67323640807,197740.21616280364,192231.43766123505,182475.2296729244,153660.61782961426,161554.43860424537,132123.54693744658,124469.019426297,126490.96968792386
2025-05-27,220922.74436541522,206037.96887042708,224451.22576454194,159883.158644607,162629.072488565,181998.1556926063,179629.33009069826,193440.03664961865,188961.75307511806,199980.80102598167,194435.08955842472,187072.64506204703,154931.92166388917,163221.89336280042,135076.07769694112,127056.81556657927,129466.69699802207
2025-05-28,221179.4560456059,206277.38447846568,224712.03753135388,159932.68949388238,162675.2657764205,182073.30194031933,179697.11476933328,193539.83544067614,189050.5665165476,200104.5601197741,194544.36101828498,187206.25212315566,154968.86745944974,163270.3518358697,136089.46407986,126321.74779470357,128892.91285544368
2025-05-29,222186.03997974878,207216.1493389337,225734.6981836205,160121.03088226888,162856.39279559653,182359.04605400533,179962.9030982645,193919.32101667655,189398.8100526909,200575.15490850326,194972.8218342244,188044.8496512116,155200.76128730646,163574.5060878387,135699.59953849312,126820.36894399858,129146.27720640333
2025-05-30,225057.0901927457,209893.76117156807,228651.60355427273,160628.32559795686,163373.0161484495,183128.69355503347,180721.0034538399,194941.45974589605,190392.09500857542,201842.6949409824,196194.90821484115,189972.57637659865,155733.82740598198,164273.6809131211,136234.54456846885,126678.54620047811,128942.59422081555
2025-06-02,229744.67734710706,214265.51990090116,233414.05879941606,161454.13891831227,164216.51132018626,184383.99103442527,181958.7601020604,196611.7665950155,192013.8394764174,203917.98167456128,198190.2186393562,194215.81992781023,156907.1935997744,165812.67968793615,136913.16514458635,127392.103103179,129961.00914875446
2025-06-03,232392.44655947285,216734.8943970424,236104.1170230009,161923.4016398774,164692.95697825274,185097.3196270648,182657.9031446618,197560.94534766118,192929.87686001707,205097.32048981913,199317.26360666484,196189.58088612507,157452.98937019455,166528.5508511073,138095.21842938158,128118.56386679491,130976.92257370698
2025-06-04,233873.57818800324,218116.2340741713,237608.9046377718,162188.70549260304,164959.47519673742,185500.60933065647,183048.99571739347,198097.57604178984,193442.2976312192,205764.07520307065,199947.71959205088,197870.37822267495,157917.77314928282,167138.16588037522,138523.08215189129,128084.1624396545,131342.06620659732
2025-06-05,229511.63157305212,214048.1756972609,233177.29092023667,161406.9489220497,164174.57652969897,184312.25728683843,181897.22440220515,196516.3152844139,191933.21362725832,203799.38500850028,198091.0207690983,194902.00546234404,157096.94158363956,166061.55503157317,137009.3008859244,127465.16290126684,130353.45706575671
2025-06-06,231284.97046990885,215702.03503834776,234978.95280995627,161745.32963452273,164493.67519348807,184826.6314877119,182365.47425801642,197200.75870560293,192546.72809661826,204649.79457698902,198845.85720639082,196099.04803241458,157427.95470303737,166495.7151325681,139467.42415637572,128774.10660717588,131627.70752639332
2025-06-09,232733.92248411023,217053.36321804376,236451.04685167962,162035.21225509347,164783.51451126236,185268.1553739817,182793.53957700718,197789.42495499935,193111.1952998683,205382.643402535,199544.7811959787,197031.06099294737,157732.83193933987,166898.42900831177,141388.67083098931,128890.16153771452,131821.46030315637
2025-06-10,233874.5318571065,218117.1234893629,237609.87353846064,162262.48227602194,165014.63929130512,185614.4181879561,183135.1773790488,198251.22280983854,193562.070445267,205957.72271584673,200103.51427022496,197781.0228869982,157979.33980176112,167224.30776951963,143189.18676088078,129620.93245693503,132693.3174773419
2025-06-11,235995.5749555397,220095.26029525453,239764.79300911192,162685.10681408338,165444.43202420088,186258.3181673988,183770.476824538,199109.96829805494,194400.50438947597,207027.1230183774,201142.51759516104,199168.26292225134,158435.3170700305,167827.10114845302,143341.89590118092,129251.25679614427,132246.20034961915
2025-06-12,237419.82699530828,221423.5526731009,241211.7925792194,162968.89353243666,165733.03208940307,186690.68838175494,184197.07189550577,199686.604394765,194963.50155635717,207745.21100222532,201840.1944155706,200661.4959999633,158926.13359951478,168475.9513759372,143135.05439993512,129764.93688415659,132556.68993241317
2025-06-13,234775.02255199067,218956.94319327612,238524.7464766766,162441.90789176503,165197.1081704087,185887.78648507016,183404.8943119818,198615.80395483453,193918.02830656312,206411.73754574175,200544.6240368062,198262.2204962479,158137.5064966283,167433.40116752076,141702.31150049443,128314.17043472709,130892.47789713653
2025-06-16,239440.76973750838,223308.3334321051,243265.01293455088,163371.17586665458,166142.54121481298,187304.93161199865,184802.38906441833,200507.57947724374,195762.36650899058,208769.79409551248,202830.16309192724,201853.14316836625,159317.8206953173,168993.75435515048,142975.01479315443,129534.95549498279,132713.1778949913
2025-06-17,237141.10931436243,221163.61372912608,240928.62334143792,162921.2264389,165676.55476751906,186617.62437162592,184113.58976905403,199588.57535655156,194853.32634835274,207622.40488616074,201703.66319777726,200249.66135307023,158790.76608380236,168296.99806428683,140359.04599803695,128428.07028746343,131419.06701670526
2025-06-18,238697.53231276476,222615.17198409516,242509.9048468935,163228.25376417636,165991.93699361308,187086.615086222,184579.77297323412,200215.66666879563,195468.56979831943,208405.33696311933,202466.08460804546,201413.77526690534,159173.40316815383,168802.83709844935,140940.591197995,128408.71449609094,131396.70509606946
2025-06-20,235795.10715328608,219908.29910699435,239561.12342284367,162649.4315993285,165403.81068809892,186202.45202200062,183710.43227207026,199033.4450193589,194321.2608275443,206929.31707040756,201044.31746276483,199165.5364584353,158434.4208981415,167825.9164260586,139798.8380081473,128107.16323916176,130860.18576767601
2025-06-23,239483.46359923005,223348.1507744871,243308.38868394945,163391.02457464152,166151.1923881535,187334.52485937809,184815.17682280834,200546.17813042592,195779.24310282466,208816.7732329511,202851.07688868884,202355.57501874148,159482.96695465504,169212.0746062065,140820.5830327889,129372.52648284652,132057.43541820467
2025-06-24,245089.87843983027,228576.83073553105,249004.3467290652,164522.1899582608,167287.23547839947,189061.2190857615,186494.42239874532,202853.3711150959,197995.4208462889,211695.35785637682,205597.40659064424,206640.9105390677,160891.530386015,171074.1689896702,142573.43230836932,130801.72885130362,134076.86087754695
2025-06-25,247185.76079083918,230531.5020113821,251133.70359584448,164955.72325274532,167711.92982060002,189722.99626474152,187122.18564240125,203737.63171053177,198823.9089177724,212798.611450695,206624.08480052205,208322.01451417722,161444.09892409598,171804.65421194086,142279.9898924601,130875.0281024806,134419.62742917734
2025-06-26,250610.97901641493,233725.9445218748,254613.62790807334,165652.66872514458,168405.99110724812,190786.86520974533,188148.11446062996,205159.1636349549,200177.87444009833,214572.19518059632,208301.94468353607,211201.7355339821,162390.6455134531,173055.97101350434,143657.98360781974,131898.96942051023,135676.48865390258
2025-06-27,246771.72668904086,230145.36365508632,250713.05672255,164952.20138722868,167628.03296425825,189717.6202295996,186998.17324704712,203730.4483016947,198660.24404681142,212789.64902303525,206421.26817283395,209159.370325555,161719.33262968308,172168.50799793532,144497.09823435385,132554.28601075144,136140.99501753668
2025-06-30,250509.0415700328,233630.8751596652,254510.06236140453,165679.03325653757,168385.3352451879,190825.46841305308,188117.5819348133,205208.5513493039,200137.5792592527,214631.07719915005,208252.01012737135,211698.07494603042,162553.78922578038,173271.64393504872,146671.00832503324,133188.05182296966,137022.7824005469
2025-07-01,243105.4447792636,226726.09924133518,246988.21856244293,164219.9473539709,166885.12428751637,188583.94237772113,185900.040509429,202194.3769432677,197210.98768588825,210846.6313960374,204625.3220663048,206114.78759818035,160718.59701092256,170845.55431793892,145940.5221050741,133144.95026692367,135867.75508830344
2025-07-02,245410.4857331794,228875.8369592517,249330.07462180874,164665.00618785527,167352.2010063968,189267.66563325486,186590.45139308064,203113.77788046736,198122.15473382914,212000.98497663814,205754.457639741,207637.8775391391,161219.2273077408,171507.3781613969,147241.30695221317,133748.54498990971,136814.12673023465
2025-07-03,249020.48578439865,232242.61153156593,252997.73201414137,165378.3862195373,168083.70513703587,190363.598306779,187671.72646592083,204587.47578234604,199549.16325797187,213851.2859508127,207522.83380286896,210668.67202034776,162215.43081478222,172824.34047487794,149562.8902036236,134802.6707001209,138160.4053162548
2025-07-07,250085.01823754972,233235.4206018765,254079.26671380395,165621.71856473875,168330.44313289487,190736.82947688055,188039.69780564797,205088.56692817018,200039.0864029103,214479.43681967104,208135.27624708472,211056.8254689942,162370.02797099587,173031.20969253982,148592.46034199576,133798.0984764132,137119.6587889284
2025-07-08,250476.8374314475,233600.8407903095,254477.34387240998,165707.79721489095,168417.92958968307,190868.9070588813,188169.90773245884,205265.95479254573,200212.10680507182,214701.8843003854,208351.14387773257,211265.92605175375,162445.89543286985,173132.2176329049,148692.92510919942,133724.825831135,137196.65959903636
2025-07-09,255273.78891092166,238074.59537107853,259350.91016180994,166761.6381564006,169489.0059811925,192485.90225016128,189764.03765458972,207437.67325787176,202330.3554438675,217425.25719363976,210993.96119330532,215100.94462003597,163837.34600261657,174984.75827019982,151223.94348273543,134526.72762078082,138167.86434334144
2025-07-10,254386.250250688,237246.85505229063,258449.19612247424,166566.65503403026,169290.83393179908,192186.72354222272,189469.08951067363,207035.85887526482,201938.43412321978,216921.37493855788,210504.98344367777,214321.23719878533,163554.4466329739,174608.11350112007,150804.81951371554,134906.1144346313,137969.1540424781
2025-07-11,253821.85728459342,236720.48833204684,257875.78891889864,166442.66369967646,169164.81473312582,191996.47339771484,189281.52961582347,206780.34188047922,201689.20820603234,216600.95216347201,210194.0385633794,213945.314943551,163418.05166462815,174426.52083295287,149609.31072655265,134431.89089453022,137658.66445968408
2025-07-14,256587.76404518678,239300.04080263822,260685.87153193535,167289.10642844532,170025.10093746553,193298.01228731323,190564.66397510585,208532.1056127845,203397.84180688453,218788.2450696577,212316.63278505768,215525.14902849795,164131.1759140715,175377.7052529568,150112.75903055308,134688.39836480145,138157.93413451672
2025-07-15,258974.0450320953,241525.54496749467,263110.2651545509,168068.4613080179,170817.20207838537,194496.70109820372,191746.40261667315,210145.85447782782,204971.8586011023,220802.2009163785,214271.01714340108,217424.52573336515,165255.16416568222,176877.2155283326,149153.92242855902,134112.8462591441,138284.6011493724
2025-07-16,259484.5530909617,242001.6573018899,263628.9268247396,168220.69482340943,170971.92535578887,194730.8442547109,191977.23485035144,210461.07244736105,205279.3155968172,221195.59240775896,214652.7723733934,217565.80826337732,165275.72314992367,176904.64322437582,150718.08569683594,134561.2088656176,138426.1862184014
2025-07-17,262657.030614402,244960.38763585477,266852.07377093565,169260.87079817487,172029.1132915608,196330.68963322736,193554.45746822277,212614.8830447151,207380.09727681454,223883.5443804806,217261.21649594908,220047.88387293383,166632.82659994386,178715.1519775918,152012.12329683485,135384.68803918516,139546.4350588221
2025-07-18,261770.2866861618,244133.38850361243,265951.167156705,168967.54274657185,171730.9878926848,195879.53565627438,193109.6830755545,212007.51171393017,206787.68002051723,223125.54598973834,216525.63919869688,219348.30904765043,166229.7652973617,178177.42877277883,153632.5767873194,135285.5278543806,139412.30901687976
2025-07-21,262289.24597654445,244617.38266376106,266478.4150377815,169189.36747453822,171927.7017353581,196221.28307790565,193403.16118991282,212468.3589524083,207237.18075055434,223625.70054465134,217010.99951107302,219938.62755067323,166700.99122203558,178735.55707929327,153879.10078802716,135542.04862760124,140135.12209494962
2025-07-22,257137.07143775412,239812.3383470815,261243.9522218045,167295.81099238942,170200.3063598421,193294.13787137068,190826.05359713582,208507.79798454128,203374.13265615408,219233.71341523132,212748.9244701727,215932.9230295172,164114.35265812432,175701.65617507685,154271.15440250843,135561.44432782193,139409.82267451755
2025-07-23,261958.31455294418,244308.74790299954,266142.1981222962,169027.7649718678,171796.12432168625,195971.47062418947,193206.8603565206,212130.3513088973,206907.4951848601,223291.15854253646,216686.353041188,219258.4488882431,166131.7001334808,178102.46953189158,155881.65426369998,136714.7302228377,140045.70473365474
2025-07-24,264464.2720912531,246645.86535440452,268688.17971782165,169956.22686470894,172639.78447196906,197406.7289883848,194465.52007613907,214072.32133598925,208801.65201602736,225436.20568933678,218767.95110523773,221409.6086061128,167566.5584792066,179756.28196518254,155270.18089128513,136760.00015963538,140343.77776526185
2025-07-25,266246.8936411912,248308.38192538463,270499.2725190956,170575.7839856409,173222.6300501316,198364.46839241497,195335.06956445496,215368.18643093624,210065.6116485768,226918.11904513964,220206.0304393587,222601.26429090192,168190.95059508298,180531.7402909129,156442.26638602497,137337.72064604444,140681.58679279193
2025-07-28,267893.1932056964,249843.76126985755,272171.86605983874,171210.17340081485,173812.90263151727,199345.7443860867,196217.0111033154,216688.17632372293,211328.84485445134,228335.70479979468,221581.68494043394,223880.0843876697,169108.8892595483,181586.1830464911,156139.02818601392,137303.23940120765,141121.24489342803
2025-07-29,266247.2828156777,248308.7448790541,270499.6679093067,170542.8819507545,173135.46704733235,198310.23322112096,195197.7522955619,215337.41391658448,210077.69651185852,226947.79996406194,220234.83341623502,222621.3883576754,168321.55172806024,180704.09000192062,152176.00122506864,136941.07990682614,140902.6590142911
2025-07-30,268978.5571407145,250855.99829098763,273274.564952681,171585.9614872499,174194.40343126655,199928.89700872172,196791.01114020048,217448.86405643856,212055.00289642904,229242.73695046018,222461.8876770836,224499.08702611798,169494.99666495537,182102.23502017776,151208.0419581373,136768.633773794,141091.43910632972
2025-07-31,274271.79683228687,255792.6034283563,278652.3459523314,173906.9124604146,176550.63739504386,203530.57757248858,200336.16329455248,222147.04102705402,216381.52514318217,233860.37554198704,226942.9395583635,230250.4487409302,173336.79147197312,186325.36277965037,149695.18825360297,136255.57892440332,140343.77776526185
2025-08-01,267986.38729480177,249930.6763626658,272266.5486041543,171392.09245304263,173997.5872088622,199628.04863213212,196494.88458163518,217056.42533525947,211636.86245067345,228509.35898866985,221750.2025526999,225115.01458248173,170058.32126341795,182539.58398111424,145913.74668228783,134022.27977964995,137579.1773072139
2025-08-04,276941.4872489418,258282.42217717014,281364.67549608776,175079.1579426643,177740.703299536,205361.37010678274,202138.22152326346,224243.30224650024,218523.5136287719,236124.41869591255,229140.01380596985,232117.38573054867,174913.9787478326,187946.0757248413,149193.54379417424,136059.4136325965,140117.73285903825
2025-08-05,278098.84367086645,259361.80115699163,282540.51670833427,175573.72935069713,178242.79315950884,206131.60443560666,202896.3670172465,225180.42953828545,219436.73755326268,237111.19794327495,230097.60477268498,231218.21024316244,174236.39761104592,187218.0108980282,148850.89011698257,135369.58919161969,139166.40369300675
2025-08-06,282554.9976905951,263517.71966975485,287067.84247009165,177477.9710572265,180175.98306142556,209097.22741527107,205815.4445171004,228788.63827085696,222952.91146904283,240910.5809392291,233784.60452034036,233626.28906105683,176051.0253514481,189167.83883717604,148861.2292975967,136406.47427941248,140917.56190784022
2025-08-07,283126.19989410846,264050.43685179175,287648.16766524635,177722.06205003688,180423.78471435222,209477.3692086818,206189.61998158408,229251.14849147687,223403.62441113094,241397.59640810027,234257.21439219173,233517.42181671152,175968.98753767635,189079.68873465236,148759.42900145275,136292.22854999182,141394.4696620371
2025-08-08,286239.7221355217,266954.1840440347,290811.4177214491,179052.5589045121,181774.5077211974,211549.45492788093,208229.18429645436,231772.20994733903,225860.3809870909,244052.23164045048,236833.32726162736,235452.3840734291,177427.09437437082,190646.43291316857,149227.26137947902,137354.96126846282,142713.42880332115
2025-08-11,284101.67226409004,264960.186304604,288639.219853063,178084.61555720773,180846.96877102944,210056.52738029076,206759.68826038853,230041.0017838378,224173.3308637599,242229.29861568176,235064.31539589225,234259.22164848907,176527.97694556718,189680.32606699667,149249.16442843026,137083.3549506261,142291.15993859645
2025-08-12,290068.99638351006,270525.45910930523,294701.8514620691,180934.53385451678,183435.7416630914,214450.8092738416,211085.00185939876,234872.8255723447,228881.90900599113,247317.1276472402,240001.64979346297,238758.22721063884,179918.23985417048,193323.18305252146,151610.68662333526,138542.7417112648,144079.58296761487
2025-08-13,286394.3911799759,267098.4321876923,290968.5570721994,179172.10337105,181841.60698068305,211733.32212010364,208410.16569141217,231897.44758373738,225982.42417888372,244184.1047612847,236961.29966234503,235589.60167289208,177530.49583307997,190757.53837499465,153648.8176817966,139016.9918572647,144151.62625362253
2025-08-14,286119.4352921883,266842.00158426375,290689.2097092904,179109.37359090382,181722.32431150464,211636.59922901477,208314.96086698424,231674.81204847654,225765.46742282272,243949.67329413333,236733.8025236912,235841.39330647117,177720.23550426454,190961.41474247398,153961.64648423035,139029.92232407848,144039.84697169185
2025-08-15,283386.7915164113,264293.4709889882,287912.92134290794,177856.60894706982,180536.83580965313,209704.96455847757,206413.6432202816,229462.15308491443,223609.24689656467,241619.78068949678,234472.82660878432,233955.8908821038,176299.39953393515,189434.71832413285,156120.7417620987,138704.41245528546,143406.45125491687
2025-08-18,281093.34459281067,262154.54614805285,285582.84448863607,176778.2281829494,179541.88177223486,208038.74849992624,204780.9594432734,227605.11780723147,221799.57913950592,239664.3538337208,232575.2399923569,232405.7688746774,175131.29225489544,188179.5803374906,156666.72755799466,138674.24136605326,143349.31086245834
2025-08-19,269626.6579215431,251460.4329719383,273933.0169155777,171549.0048722321,174567.34929799897,199830.35694699126,196770.4531702812,218320.3850987673,212751.6727171894,229887.68674235282,223087.76027863254,224864.2489903654,169448.3174763401,182073.1912671662,154935.8916731497,137921.90636586037,141404.41503148596
2025-08-20,267574.40675207536,249546.45320591796,271847.98808847857,170594.89616869114,173677.03194822898,198332.67796918278,195291.50208641018,216658.64931532714,211132.32293736486,228137.90696315712,221389.7378336153,223187.3989159468,168184.71321267396,180715.44122154173,154185.881797432,137555.43671587427,140564.849986761
2025-08-21,266441.61596688366,248489.98474131303,270697.1048645652,170054.9699013987,173185.59926946124,197485.14747597018,194435.69414189472,215741.4131549051,210238.482779845,227172.0727419484,220452.47235296606,222261.30332770437,167486.8462108961,179965.5791161745,153560.41246938278,137003.60376899163,139914.06503407465
2025-08-22,270501.38349043776,252276.22348754038,274821.7132184864,171945.50453089413,174946.8268989187,200452.74850602695,197380.80475657943,219028.66233117797,213441.88387577957,230633.4907333888,223811.5038784955,225199.54027285258,169700.97899962374,182344.67752645642,157481.6347186464,139107.54503380944,142072.57405945953
2025-08-25,270158.5090422465,251956.45036917803,274473.36252964754,171773.4015750594,174798.079477278,200176.12197087455,197160.72426761794,218751.0322105264,213171.33528482428,230341.1508944969,223527.81125962248,224854.1106815093,169440.6776697215,182064.98225103418,156862.37405701494,138495.3166966648,141662.7369065459
