Date,V7.3 alone (no overlay),V7.3 + V2 (original params),V7.3 + V2 (tuned params),"V7.3 + min(V2, SPY-vol 12%)","V7.3 + min(V2, SPY-vol 15%)",CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2023-06-22,196489.93883391388,245911.0768122272,253853.99433598729,172861.15619113055,195876.81330433514,230526.34954273477,142011.89414097051,169397.6717358468
2023-06-23,195527.8035869517,244706.94536395257,252610.96949215932,172014.72195541783,194974.63071612632,228390.96526961765,140938.28441954512,167718.3578843876
2023-06-26,192538.02743235428,240965.1808849783,248748.34617658806,169384.47958319527,192170.33465351397,225202.90145636137,140362.46759265513,165470.0160141045
2023-06-27,195799.43174690765,245046.89342288984,252961.89785922057,172253.68562990776,195232.22810151163,230124.99596347698,141901.3044146335,168315.12787212324
2023-06-28,195921.52200190924,245199.69181172288,253119.63162963945,172361.0939927201,195346.7363279684,232288.47855759604,141972.88732760868,168643.59843125875
2023-06-29,196483.91971251796,245903.54376176812,253846.21796831256,172855.86089565675,195874.18859311187,233653.3152197167,142532.41095187652,168305.88054915264
2023-06-30,199775.32422803598,250022.8021494447,258098.52823009144,175751.45948671777,198960.55200132204,235948.19092087587,144214.43421106736,170901.18762451241
2023-07-03,198795.14610548603,248796.08968256472,256832.19300169902,174889.15211086554,198042.33412914688,236992.50405156033,144380.35487028147,171303.6650035133
2023-07-05,199713.1456917568,249944.98447133982,258018.19704422963,175696.7581939428,198902.55574077013,236903.2663921949,144165.60613135577,171299.03428300284
2023-07-06,198245.082058026,248107.6735579054,256121.54106492794,174405.23569363117,197527.26602457406,233663.59907098082,143036.70669957736,169994.44172358242
2023-07-07,196982.39645439456,246527.3973447464,254490.22199599928,173294.39360856073,196343.85540291166,232872.55089262512,142675.587083458,169430.044425269
2023-07-10,198858.56247006892,248875.45652747614,256914.12339239058,174944.94237762573,198102.89966101287,234359.32554396638,143036.70669957736,169485.55659919322
2023-07-11,198276.52203037342,248147.0213102676,256162.15974805018,174432.89487049714,197557.4994512315,235795.40986116457,143947.65234118688,170322.91228271794
2023-07-12,202325.38599270646,253214.25530073224,261393.06518504582,177994.8650657298,201352.14326681336,239125.2231146346,145105.80945939443,172474.09373058332
2023-07-13,204618.13033182008,256083.67056256477,264355.1624401485,180011.89677565795,203498.37747514746,243620.24931725988,146257.53586385355,175402.47384948833
2023-07-14,205456.08475814536,257132.38723742412,265437.75261986244,180749.08348267048,204282.26335566636,242898.92063742073,146166.4546970129,175365.47043955568
2023-07-17,207102.55233758164,259192.97424660344,267564.8965034884,182197.5560665677,205822.12052855175,246080.80817194926,146673.93488469493,177003.13604252134
2023-07-18,208865.13459301912,261398.88108833303,269842.0540441946,183748.1800240337,207469.79568867112,247673.66313290258,147763.82750311153,178451.13975726275
2023-07-19,208840.9929791151,261368.6673771051,269810.8644313543,183726.94154578625,207447.23923437943,248504.8035594618,148092.42254777253,178409.50562681956
2023-07-20,206663.2679307545,258643.2010513408,266997.36565695057,181811.0975490908,205412.49156284556,243245.43436338476,147109.9042988188,174296.81873736347
2023-07-21,205833.40315737773,257604.6087384687,265925.22685569373,181081.02767854414,204636.62597239285,242765.22317189988,147109.9042988188,173774.05556949324
2023-07-24,204907.34067980855,256445.6230804451,264728.80600925884,180266.32830244457,203770.61498223993,242691.92195604762,147767.08408250977,174051.63055716464
2023-07-25,207279.6849281326,259414.65921601932,267793.74188816966,182353.38768106909,205989.7174283546,243788.0779227211,148170.4773970202,175231.30660720522
2023-07-26,204180.71908325684,255536.24166222356,263790.0516091602,179627.0861608938,203092.89952811386,243683.49885261236,148193.2631471769,174648.4005449003
2023-07-27,201436.05527218155,252101.24016914665,260244.09971113535,177212.48029072015,200524.9601275053,241255.68234340745,147210.74489822314,174232.04512241835
2023-07-28,204409.41336489565,255822.4571162684,264085.51181043225,179828.27894548618,203309.1192347234,247754.06247890118,148651.9873945644,177405.62753957257
2023-07-31,206176.1178341587,258033.52299080498,266367.9950204899,181382.52940236573,204961.97698484623,250791.7937087145,148935.03155017406,177498.1431234295
2023-08-01,207778.98460148994,260039.54271415644,268438.80909723195,182792.64436431002,206460.79178170976,250012.1795218786,148508.85248550694,177086.418421458
2023-08-02,201378.8219936705,252029.61157975593,260170.15752129504,177162.12956663352,200478.84450641362,243351.21983224066,146442.96508256407,173200.41094820923
2023-08-03,200172.97522492692,250520.4703019273,258612.27104314085,176101.29119561368,199349.66631383705,243160.6813159824,146023.27856543142,172922.8359605378
2023-08-04,198295.32119084467,248170.54883448625,256186.44721031978,174449.4333489239,197590.76591586648,242053.22147130145,145362.8525079732,172113.25048202556
2023-08-07,201525.51489604206,252213.20067239334,260359.67653396694,177291.18199984953,200618.3648787477,242546.41668027782,146631.64057504185,173570.5015197376
2023-08-08,205233.51897478226,256853.84172118452,265150.21009506687,180553.28221737896,204090.49868956383,244125.21101769715,145993.96935084727,172094.74171803403
2023-08-09,197976.18893564973,247771.14845304057,255774.14621321295,174168.6781563768,197302.10575640658,241311.03778623362,145017.984871952,170202.62649384857
2023-08-10,196685.5814936205,246155.9275023152,254106.75369315213,173033.2719572501,196092.2641121317,240436.26763806405,145070.05922543083,170517.20489145268
2023-08-11,195433.92003832114,244589.44823063508,252489.67720633667,171932.1283180035,194918.47407491642,238776.94229518462,144985.44999486266,169430.044425269
2023-08-14,197766.92151241592,247509.24609969597,255503.78442477962,173984.57606469715,197107.1611663427,239994.54505869144,145785.77499324208,171331.4210904754
2023-08-15,196869.6227754717,246386.2588366651,254344.5247199941,173195.18146242123,196265.95700977044,237457.68795081475,144087.5512821081,169513.3268042057
2023-08-16,195162.46313204456,244249.71449909272,252138.9700894362,171693.31530318194,194665.0872293296,234594.7644878919,143030.2038464119,167718.3578843876
2023-08-17,191303.39538000128,239420.0142506823,247153.27072445524,168298.3174860063,191044.4102133284,231375.97887235982,141940.3215336263,165886.37143658646
2023-08-18,190435.869240944,238334.2879876259,246032.4755483892,167535.1151952762,190229.49987062698,230755.5610917537,142008.63756157228,165678.20078437065
2023-08-21,194216.4587917901,243065.77120224203,250916.78547348102,170861.0721614278,193781.7557922818,235138.90744587177,142932.58890951273,168347.5146795958
2023-08-22,193893.68828487475,242661.81747621502,250499.78405895276,170577.11623299247,193478.8299644641,234165.68021790817,142545.4475751005,168106.95721990743
2023-08-23,199408.0570610178,249563.1599659558,257624.0396232481,175428.35781800858,198654.67411153982,236938.99332609057,144133.0815598974,170757.76235114108
2023-08-24,192872.89355522685,241384.27251558396,249180.97444938147,169679.0765763671,192530.7733039606,231804.00882321858,142135.53079616258,167107.69573512056
2023-08-25,193803.1120787493,242548.45954799707,250382.76467438173,170497.43221554524,193404.2062032864,233776.73873059583,143137.55760461272,168403.02685352002
2023-08-28,195675.67017334743,244892.00334555155,252802.00483884494,172144.8069319723,195161.9520170301,234744.82318733988,144045.256972455,169670.61600300774
2023-08-29,201496.3999998596,252176.7627992178,260322.0617190077,177265.56829847454,200622.69037754455,239845.21846655253,146127.39635549605,173376.19479295248
2023-08-30,203143.70361870906,254238.39612839482,262450.2857187237,178714.77638435442,202165.46332531763,240585.65935244906,146729.25551194098,174343.06947026678
2023-08-31,201180.9649680789,251781.9895666043,259914.53732744735,176988.065721903,200328.1565442671,240625.5227401989,146514.55830117033,174865.832638137
2023-09-01,200162.65699503777,250507.55683145707,258598.94046811314,176092.21377842347,199374.37293337384,240267.26731549992,146787.80180169226,174680.78735237286
2023-09-05,201011.87547069366,251570.37068867902,259696.08316859198,176839.30998310412,200170.0215555463,239630.31229277106,146153.41807378893,174902.8501661201
2023-09-06,200967.59939303744,251514.95829454792,259638.88095644175,176800.35829926378,200128.54887900516,238407.02364379272,145170.9101304662,173362.3167494714
2023-09-07,201063.79966719582,251635.354856063,259763.1663218719,176884.99006573285,200218.65927848066,237388.35203385277,144725.18128377863,172122.49780499615
2023-09-08,201067.81372954196,251640.37853513676,259768.35226557017,176888.5214193599,200222.41912728362,237758.75896436354,144943.15568520955,172363.05526468452
2023-09-11,205223.72235168345,256841.5810520141,265137.5534067937,180544.66368145964,204115.12636208898,241031.4582492092,145896.39563647215,174393.96504173087
2023-09-12,202148.54315086285,252992.93295760168,261164.59413946394,177839.28835637448,201238.1674336456,239515.07118383035,145096.06033246173,172460.21568710223
2023-09-13,202582.3622769429,253535.8662450218,261725.06414942132,178220.93881724318,201644.38999188042,239755.26523938996,145265.24787670508,173117.12856927258
2023-09-14,205443.49286959588,257116.62823779954,265421.48460520746,180738.00582431196,204323.17461688298,241744.13483994556,146517.79426930656,174532.7454765414
2023-09-15,200941.71532728156,251482.56387007967,259605.44019341448,176777.5869066925,200111.7903379277,238801.74548728546,144752.49120594742,171544.22246320167
2023-09-18,201595.90604679091,252301.29660128124,260450.6179576834,177353.10830394572,200724.59569723383,236874.68636350945,144837.37868855282,171474.8322457964
2023-09-19,200763.12699813102,251259.05701477645,259374.71407600766,176620.47461258518,199944.65015945828,235470.74992337017,144537.01076722023,171109.35827672822
2023-09-20,197074.96523673894,246643.2490218378,254609.81567742853,173375.83058613943,196489.62351069928,233586.71475207843,143208.22331642834,168643.59843125875
2023-09-21,191075.04991775597,239134.23535106448,246858.26117830002,168097.43157373535,190862.72753377235,227747.75047030044,140841.2362923514,165553.28427499085
2023-09-22,192384.40268099704,240772.91644510176,248549.8716033232,169249.32888643804,192092.9663252534,227229.06561296256,140524.5545571346,165576.4237594928
2023-09-25,193613.79156717556,242311.52115237218,250138.17317846123,170330.8783313334,193247.60603708014,227412.60231447188,141115.46913344998,166362.8697535031
2023-09-26,191893.93895979977,240159.09131729757,247916.2199494944,168817.84559309937,191632.93273101488,224695.51141117845,139042.31626064715,163864.72310056107
2023-09-27,195117.87154729923,244193.9072415477,252081.3602598004,171654.0860533729,194661.31325354925,225769.44773390287,139097.81208362032,164248.70583362077
2023-09-28,199333.6888528122,249470.086670351,257527.96006407763,175362.9327151734,198617.52916335824,227842.09817077924,139904.23801555595,165622.68861044644
2023-09-29,199199.1128749736,249301.6621503998,257354.0954391572,175244.54009281937,198491.3986919549,228442.61468735212,139564.6777795034,165742.96028126546
2023-10-02,202282.97629186898,253161.17871440866,261338.274227198,177957.55531865574,201381.84582786876,228112.15300844488,139509.18195653023,167126.20449911206
2023-10-03,195501.0479740286,244673.46018082433,252576.40273901282,171991.18382307404,195031.02616003947,222859.40732454296,137641.69856173583,164193.19365969655
2023-10-04,200172.7034671776,250520.13019168467,258611.91994735165,176101.05211793352,199414.72820940748,225532.2136071167,138644.0139278542,166427.64336844825
2023-10-05,201203.72803230752,251810.47799542267,259943.9459313283,177008.09142715973,200380.86137939585,225902.17053953506,138591.75407301725,165937.26700805055
2023-10-06,207412.83440711178,259581.29844420098,267965.7635564709,182470.5253473495,206197.40406836412,230891.14664672007,140237.25417591896,168717.6193691745
2023-10-09,210033.50368768955,262861.118309687,271351.5214668066,184776.0475767506,208648.02076803835,231200.13798466363,141135.09105488748,169578.08630110047
2023-10-10,211784.1918138953,265052.1394114928,273613.31245881034,186316.20772653728,210283.8956427247,234014.5256191351,141869.65582181068,170517.20489145268
2023-10-11,217148.010707909,271765.0657215142,280543.06600864045,191035.00371742394,215293.48564438938,236632.8713884028,142450.79035430038,171733.8984694763
2023-10-12,217029.54520750698,271616.8037853467,280390.0152181189,190930.78421646738,215183.00593302376,235120.58487572553,141582.3554405951,171137.11436369034
2023-10-13,213348.08103649912,267009.3779603358,275633.769731142,187692.03236559246,211749.59890711418,234897.194163071,140877.14111078007,168985.93291582496
2023-10-16,214894.26371542623,268944.4564166672,277631.3511408982,189052.279751022,213193.0772186872,237035.5509208688,142359.38971289853,170896.55690400195
2023-10-17,214660.6051169503,268652.0280211033,277329.47732035513,188846.71963060947,212975.03246256744,236986.99012161128,142352.835331578,170336.79032619903
2023-10-18,209767.19232975086,262527.82433450094,271007.4621101241,184541.76133536184,208408.3186075229,231131.86896750887,140455.9911940444,168102.32649939696
2023-10-19,207387.79002050337,259549.95489493062,267933.40761186654,182448.4926588011,206184.69658324687,227440.0062691216,139221.88157531465,166529.4203933261
2023-10-20,202520.2407259093,253458.11988508826,261644.8065853047,178166.2876569864,201632.72851928094,222677.99762534845,137511.10560561402,164045.1517838651
2023-10-23,205614.27204486154,257330.36178128747,265642.12173323485,180888.24804976623,204530.29161272204,223049.63113682676,137272.7569716821,164540.15886477323
2023-10-24,207996.64068282046,257073.03141950618,265376.47961150156,180707.3598017165,204337.9057118622,225928.22902949032,138307.73088246194,166140.82105780623
2023-10-25,197900.3825481318,257073.03141950618,265376.47961150156,180707.3598017165,204337.9057118622,220328.43328707808,136322.7220716627,162074.38490125345
2023-10-26,192396.34837253706,254850.9837666257,263082.6599121176,179145.3897946395,202571.68168877278,216581.51338426454,134690.31012013994,158984.08486303588
2023-10-27,192323.24279199415,254821.93275405018,263052.6705530476,179124.9686257868,202548.59010644804,214956.30936222288,134079.7839280181,159747.40549059448
2023-10-30,194744.88982236775,257261.4035343389,265570.9361377861,180839.77442079852,204487.6357836122,216953.43611683114,135682.82483117058,161547.00513092306
2023-10-31,194435.11289822395,256934.0269490617,265232.98530245974,180609.6477596716,204227.41616646582,218177.64248791433,136534.94593099164,162319.57308145228
2023-11-01,198703.7778215762,261446.64918937566,269891.3650529084,183781.75821531456,207814.3337546814,220070.55942828127,137991.0491472451,165136.9288525089
2023-11-02,209091.52763422427,272380.8847068224,281178.7759214873,191467.88857639307,216505.5557543524,227824.7289789875,140635.5462030809,168134.71330686958
2023-11-03,212555.75203674787,275991.12570800923,284905.6275564246,194005.6776084435,219375.20365644517,231807.07299707094,141918.63848598738,170110.09679194132
2023-11-06,214272.35186537367,277774.24873169744,287149.54370963445,195259.10918013772,220792.54262146662,231040.9357333655,142245.1105706609,170804.0272020947
2023-11-07,216033.40721086672,280001.656762186,289509.55999033246,196680.7702443236,222468.3893694547,234049.86584555826,142649.94667351237,172418.5815566591
2023-11-08,216362.35362120887,280428.00535831705,289950.3859336348,196949.6374708818,222787.02046043187,232954.54297324864,142754.4251606622,172529.60590450754
2023-11-09,215068.87983017915,278751.52944126935,288216.9826006285,195892.5696493258,221534.22138218235,229813.61298408918,141641.10784296654,171201.8879786355
2023-11-10,221920.6899796728,287632.1846068176,297399.19458870764,201495.52861388976,228172.93867454893,230527.79914867214,143851.3977475807,175050.89204195153
2023-11-13,222023.23608818045,287765.0949777059,297536.6181434072,201579.11942395708,228272.11342802588,230671.13410488705,143714.28132703138,174504.9893895793
2023-11-14,224395.3431697509,290839.59128562524,300715.5138813478,203512.65931304265,230566.17106470926,236282.12232941116,146502.43887910602,178261.4637509881
2023-11-15,222329.74003832522,288162.3558224646,297947.36861430586,201830.77467661735,228569.78635650006,236955.27201014032,146812.59714989533,178395.62758333853
2023-11-16,224774.82152125862,291331.43450792757,301224.0584254035,203823.53420467535,230934.23672650184,235630.22322791946,146992.1418533008,178548.3001796805
2023-11-17,226559.08190410183,293644.0206479202,303615.1721194116,205276.1027304065,232658.54335658922,238388.16517925437,147174.99466425955,178589.93431012362
2023-11-20,231290.35475861264,299776.2399882554,309955.6207564441,209124.73700413224,237228.7004331146,243071.75541919062,148307.8823752377,180764.24112444062
2023-11-21,226188.07865320286,293163.1620332409,303117.9851828657,204982.9899441995,232306.1602772179,240583.0206976117,147984.67717559345,179714.09818623998
2023-11-22,226226.2535570251,293212.6406599726,303169.1439353519,205014.04968265514,232343.0397386594,242055.74479028946,148555.99044173336,180449.6627268365
2023-11-24,224773.68938355675,291329.9671402815,301222.5412309467,203832.23962928602,230939.78151631905,243341.14708199355,148647.43230565925,180195.22722366708
2023-11-27,223900.28223989735,290197.9410781556,300052.0754168033,203121.16387160422,230095.6976097768,243396.63803142184,148379.71262335713,180037.93802486503
2023-11-28,224885.51463978097,291474.9042470692,301372.39990856167,203923.6008823565,231048.07295999964,244521.37999864251,148526.64000462517,180509.80562127123
2023-11-29,224330.11804975182,290755.0527788357,300628.1047346096,203471.4525342885,230511.33825077108,244204.43491205855,148422.16151747532,180334.0076584776
2023-11-30,222785.79576291438,288753.4512465913,298558.53562713735,202213.90164050003,229018.6873413259,244371.31321976354,149006.56293499423,179880.63470801263
2023-12-01,221769.5203624905,287436.25313580286,297196.6099518249,201385.75612408022,228036.01113564015,247546.52026812357,149888.05508318552,180394.15055291232
2023-12-04,215399.91698575535,279180.587859631,288660.61038250104,196192.84351553788,221875.31806377892,246135.881727722,149101.23046142535,178719.4674219636
2023-12-05,215781.35802846614,279674.9749328852,289171.78515802854,196504.758889865,222244.89638299306,245986.21549809823,149071.85941305515,179168.2096519181
2023-12-06,210744.3556898803,273146.4985359805,282421.6239235169,192386.6006189229,217365.05584095264,243970.2580275961,148471.12357039,178131.9306391482
2023-12-07,213153.3705173597,276268.8311028159,285649.98027690715,194360.9775719281,219702.21803224078,245562.66567254707,149604.02158699918,180620.82996911966
2023-12-08,216394.64557214014,280469.8590691739,289993.66085405595,197014.38834399864,222844.70675339483,246326.5876882007,150247.1960181515,181425.79884517175
2023-12-11,214190.70303234985,277613.3214136455,287040.12490248034,195212.93328382986,220709.83552852602,246523.3294298725,150831.57682440843,182975.56546674066
2023-12-12,215974.0242633977,279924.69031570235,289429.98002529546,196672.11467215043,222438.32307386392,248259.54383177025,151520.46703470824,184432.83062250298
2023-12-13,218439.53924269736,283120.2529274703,292734.05306669266,198687.79029225715,224826.8565964815,254213.5669181885,153609.9440270263,186778.30467910308
2023-12-14,217834.05826978103,282335.4869149199,291922.63907144696,198193.3519305198,224240.67383774373,256212.58990233002,154102.9551087744,186616.39887784093
2023-12-15,218741.8809922521,283512.1191294465,293139.2257111016,198934.8944866636,225119.7070005985,256224.44245363434,153849.20986211786,187518.49994021008
2023-12-18,222570.52038313978,288474.4320718477,298270.04191091104,202060.93944366876,228826.01613087617,257068.0720165748,154714.64583720008,188323.45469821186
2023-12-19,223567.59066529782,289766.7383614953,299606.2305235604,202873.60570423308,229790.24278901532,260019.85523662236,155655.42628057514,189285.71277306607
2023-12-20,221258.46007269586,286773.8661018003,296511.73050869984,200992.39722635126,227557.76659619572,253323.80438037496,153498.47832205365,186472.97360446956
2023-12-21,223751.78865150275,290005.47801743797,299853.076965626,203025.8354841993,229969.8198717819,256801.588176086,154953.93228355367,188642.66381632644
2023-12-22,223128.1856233017,289197.223945475,299017.37733641587,202517.83428583146,229366.94365910775,255318.96139288912,155265.33753569485,188924.86952450834
2023-12-26,224091.35073947423,290445.58563057595,300308.12913532153,203302.67462377032,230298.25039117425,257596.21770420438,155920.95086347274,190081.42020809726
2023-12-27,224497.87770810132,290972.48666039214,300852.92193070875,203633.78980271696,230691.23044654808,258401.460434596,156202.87170530265,190368.24251873928
2023-12-28,224428.75084928115,290882.89109623234,300760.28400614456,203577.49657412528,230624.41432355746,258351.088956444,156261.88174844923,190275.71281683206
2023-12-29,223839.64784194497,290119.35262231145,299970.8183644885,203022.31708985587,230054.99312400894,256276.7073140705,155809.49546413112,189452.2492948387
2024-01-02,219555.62338799777,284566.81350254425,294229.7339152696,199136.71157047933,225913.44993466986,253479.41937744312,154937.5360246214,186246.29418826225
2024-01-03,219065.03849874396,283930.9647069944,293572.29385884746,198691.7516096063,225438.63180427012,250576.75315787393,153672.23126083318,184275.52730565058
2024-01-04,220793.52183118608,286171.2580163399,295888.65990374115,200259.48411180975,227111.7863881313,249469.66950872555,153177.2002754077,183327.1613923278
2024-01-05,221597.97197925026,287213.90867462766,296966.7154295371,200989.11952098706,227890.1241229738,249730.78512366477,153387.022922712,183544.59348556452
2024-01-08,227322.27540209523,294633.1984173551,304637.93899905385,206181.05649835395,233427.42309974058,253956.49149316867,155576.76339909804,187338.08537495643
2024-01-09,230044.35436365724,298161.29450635903,308285.8372227371,208649.97915529134,236056.63872085154,253911.99296219222,155340.72322651168,187708.1759464847
2024-01-10,236794.6527658179,306910.3799401652,317332.0118188052,214772.4924627743,242572.07069212862,256186.5436383624,156219.24735297295,188980.38169843255
2024-01-11,237674.99406224326,308051.39338201063,318511.7701934933,215570.96106095743,243420.34357340613,256139.70217270617,156150.41604347658,189373.61175446285
2024-01-12,239114.5497622968,309917.2065736852,320440.9400505297,216876.63651489286,244807.15514433075,255481.41644803432,156258.58394652695,189470.75805883022
2024-01-16,240682.8685679786,311949.91007816483,322542.6672473531,218299.09996555888,246317.4719600715,252664.7774090198,155684.9209965174,189452.2492948387
2024-01-17,240230.54655620293,311363.6539323106,321936.50383821287,217888.84439293446,245882.04695446164,250661.3835561059,154819.53654959027,188383.59759264655
2024-01-18,243945.3978082293,316178.48566885386,326914.83087239205,221258.2104373409,249458.52549023266,252081.03405913498,156196.31732398213,191057.54220838216
2024-01-19,247649.7127849029,320979.6613019594,331879.0380883417,224618.02009146422,253021.6355137159,254734.45402311953,158143.47355209233,194846.4033772636
2024-01-22,247952.10021360737,321371.5867088419,332284.27194805397,224892.28516034863,253312.23789305906,256537.42672691046,158477.8500557483,195100.85299848331
2024-01-23,248585.48178864186,322192.51478965115,333133.0759523126,225466.76155988406,253920.8903926254,258123.54620245547,158940.0473007852,195910.4384769956
2024-01-24,250370.759916891,324506.4200330339,335525.55354197207,227086.0068801006,255636.20647554414,256982.49898386706,159113.7796283027,196997.5848251289
2024-01-25,251379.3695298529,325813.68248980725,336877.2061822769,228000.81470184636,256604.88007498308,256428.5219915995,159979.18468649188,197238.15640286764
2024-01-26,252215.32652060068,326897.16927739856,337997.4844933346,228759.02678306313,257407.54598130166,256174.59800001574,159775.9473374011,196063.09695528718
2024-01-29,255907.13961014833,331682.1411707533,342944.9377456838,232107.49723916332,260951.63897768158,260724.597184817,161041.28301808235,198070.86724783154
2024-01-30,256028.807111094,331839.8348454434,343107.9861608279,232217.84953016572,261068.3381612773,258822.1070411238,160916.7291617307,196752.3966449301
2024-01-31,253573.76796191206,328657.849993832,339817.95193410787,229991.13169255917,258713.61748313665,254282.49220400717,158290.9986599588,192898.77597915387
2024-02-01,256923.02602964043,332998.8351219918,344306.3421419041,233028.90511651596,261927.86398858906,257592.26862594706,160362.7293556827,195170.2432158886
2024-02-02,270632.3215772292,350767.5011627051,362678.3716025412,245463.22126459365,275074.34188868117,262517.1128120632,162050.92568784676,198468.7280243723
2024-02-05,272684.30787522194,353427.08780029614,365428.2687499681,247324.37060463056,277036.1678606045,260831.12426618772,161460.88709016694,198209.66180069244
2024-02-06,270454.0558540786,350536.450333713,362439.4750738191,245301.53444762153,274904.8615536371,265994.61976673757,161929.64902215535,197811.80102415165
2024-02-07,278955.06477277545,361554.6378081246,373831.8026924988,253011.94028910156,283032.69877009577,270120.0183915759,163280.21227126525,199847.3274036581
2024-02-08,278917.1974639727,361505.55785637646,373781.05615264166,252977.59468121125,282996.55924789235,272252.52672864613,163352.33107705283,200217.43209323677
2024-02-09,284428.20824322436,368648.39825567894,381166.44309997524,257976.0754628683,288256.15936885803,275056.27632375667,164296.40932235014,202188.18485779813
2024-02-12,282813.17768324236,366555.15148262255,379002.11679124396,256511.24450186713,286716.5793049372,277189.0114464317,164224.28021093152,201397.10814327735
2024-02-13,279668.1541460501,362478.8754457855,374787.4242945273,253658.7115749311,283717.46741330036,270754.53521815804,161962.4209287579,198255.91253359572
2024-02-14,284590.9704849799,368859.3549680609,381384.56318428094,258123.70063908046,288415.0269773265,276287.6918059904,163434.2814548212,200416.35542248198
2024-02-15,283504.784137684,367451.54503383866,379928.9488164243,257138.53080368513,287379.60659234965,279220.1931138054,164561.92359961674,201013.13952826796
2024-02-16,282877.6754444891,366638.7472571821,379088.5511937745,256569.74390115432,286781.67158780975,276848.84363512445,163742.41982193312,199190.4145214878
2024-02-20,278749.633392761,361288.3774759953,373556.50106575486,252825.6142509058,282845.1518462152,272857.6777250522,162840.9347495881,197686.89863282218
2024-02-21,259917.65355642347,336880.1823622659,348319.4867236015,235745.02902561828,264871.09882854036,268987.7590981552,162988.47016308559,196895.80780025106
2024-02-22,274732.41566784354,356081.64749347273,368172.9682550585,249182.0021445149,279071.77687790844,275505.26623794524,166361.5650254915,202660.0665722546
2024-02-23,276296.45377555874,358108.8027703045,370268.95882530755,250600.58300678193,280566.1840627272,275483.80439906206,166476.30792112442,202063.2824664686
2024-02-26,279174.04030005576,361838.45275702735,374125.25503105164,253210.5508541333,283314.7363888697,277484.7547741673,165866.59587385206,201956.87472108033
2024-02-27,280775.48968585895,363914.09692259843,376271.381007661,254663.06370492847,284843.43881097727,278789.9085044839,166174.723935333,202442.63447901784
2024-02-28,279524.5147903229,362292.7039730529,374594.9310722486,253528.43083554378,283649.6947471109,278010.10239220544,165955.10063294094,201364.72133580476
2024-02-29,280463.1106935046,363509.22141502687,375852.7573059182,254379.73629868295,284545.5888465343,276325.87149830285,166551.69361194127,203090.3000382176
2024-03-01,285453.268025643,369976.9818347794,382540.1408553513,258905.80357041597,289307.770449851,278934.36809753184,168115.33608775368,206148.21326896257
2024-03-04,288309.90567833243,373679.4799152802,386368.3631685543,261496.770813827,292031.0726627951,275444.21384836355,167935.0390732847,205412.64872836607
2024-03-05,283105.8847757829,366934.5301718517,379394.37788947654,256776.72951638143,287072.8715823219,271441.4216438405,166256.68461873237,201725.56458436255
2024-03-06,283278.32860660495,367158.03522577824,379625.4724142952,256933.13588334492,287237.3490922542,272929.0420362764,167099.13903666878,202993.15373385022
2024-03-07,295334.1568715973,382783.63652244874,395781.66594648414,267867.7590048234,298735.8232950084,275863.702944004,168757.8303472596,206074.20644909723
2024-03-08,288201.47012093075,373538.93620902486,386223.0470764001,261398.41988122475,291949.37754759815,273108.9908289553,167744.93109809695,203099.5473611882
2024-03-11,283970.8419067506,368055.6041428919,380553.5197167984,257561.24469323005,287918.2009238556,273958.7883115949,167600.70379215272,202345.48817465047
2024-03-12,293544.6918379212,380464.3046162578,393383.5774230181,266244.71616593935,297048.76461583585,277400.42631261755,169403.64301994976,205246.11220659342
2024-03-13,292634.0401234231,379284.005735243,392163.1996093615,265418.75605153723,296181.95956672233,277219.2787719572,169138.09782579014,203668.57538001204
2024-03-14,291608.29807879153,377954.5378736954,390788.5875443163,264488.4091329045,295205.4252265842,273759.2458687091,168803.74193339614,203155.07365316272
2024-03-15,287388.84229695715,372485.68643631,385134.032526327,260661.3673288936,291187.54949727334,273192.5340556703,167644.62639150495,200740.195261107
2024-03-18,290235.9800715419,376175.8716914812,388949.52391256124,263243.71819319803,293901.0317524295,275359.38211411535,168640.9747972702,202387.12230509362
2024-03-19,289790.1238785081,375597.9959159754,388352.02544262237,262839.32711113873,293476.3532593301,278391.06456028315,169578.11735289975,202891.3767089724
2024-03-20,291876.0932696021,378301.62815972103,391147.46383507183,264731.2990796501,295463.42281059583,282282.083991622,171146.6137809165,205296.99366000717
2024-03-21,294262.54567000904,381394.7174856965,394345.58394667704,266895.80881072936,297735.764206285,282636.99542567093,171712.2074218475,206268.49905783194
2024-03-22,295691.55239587533,383246.85811492935,396260.61696758826,268191.9163565526,299095.7860832241,281060.1583264663,171386.6525383336,206504.43991506018
2024-03-25,294413.8930547405,381590.8793618551,394548.40681247815,267033.08072403836,297880.15427523444,279594.5853826271,170913.15001608193,205754.99733098262
2024-03-26,292228.6412960223,378758.5668932268,391619.9186526951,265051.0597560956,295800.4559013268,279331.3986696398,170597.47823270384,205088.8230077914
2024-03-27,288921.94762319804,374472.7496265849,387188.5696192202,262051.89219201336,292652.086895773,281361.5879788918,172031.14609025486,205787.37002040484
2024-03-28,288462.2603360615,373876.94732150383,386572.5358957778,261634.9563226489,292214.1120295392,282031.2675082515,171998.26082171124,205408.03212590594
2024-04-01,288381.30329295015,373772.01861399325,386464.04416650377,261561.52837261563,292136.97153394145,281373.72211671143,171699.02651978945,205842.89631237942
2024-04-02,286368.88302293303,371163.7136440282,383767.17003758904,259736.26537691095,290219.3905716071,275966.0171411046,170607.3407215776,204066.4220385025
