Date,V2Weight,SPY
2017-07-26,1.0,215.0479278564453
2017-07-27,1.0,214.84800720214844
2017-07-28,1.0,214.5959625244141
2017-07-31,1.0,214.4742889404297
2017-08-01,1.0,214.95233154296875
2017-08-02,1.0,215.0565948486328
2017-08-03,1.0,214.63946533203125
2017-08-04,1.0,215.03054809570312
2017-08-07,1.0,215.43035888671875
2017-08-08,1.0,214.9001617431641
2017-08-09,1.0,214.8914794921875
2017-08-10,1.0,211.8582000732422
2017-08-11,1.0,212.1710968017578
2017-08-14,1.0,214.2744140625
2017-08-15,1.0,214.2482452392578
2017-08-16,1.0,214.62208557128903
2017-08-17,1.0,211.2759552001953
2017-08-18,1.0,210.9456787109375
2017-08-21,1.0,211.11080932617188
2017-08-22,1.0,213.318359375
2017-08-23,1.0,212.55352783203125
2017-08-24,1.0,212.05816650390625
2017-08-25,1.0,212.55352783203125
2017-08-28,1.0,212.5622100830078
2017-08-29,1.0,212.80560302734372
2017-08-30,1.0,213.8137664794922
2017-08-31,1.0,215.1000518798828
2017-09-01,1.0,215.40431213378903
2017-09-05,1.0,213.857177734375
2017-09-06,1.0,214.58726501464844
2017-09-07,1.0,214.5611724853516
2017-09-08,1.0,214.3091735839844
2017-09-11,1.0,216.5949859619141
2017-09-12,1.0,217.3250274658203
2017-09-13,1.0,217.42935180664065
2017-09-14,1.0,217.35980224609372
2017-09-15,1.0,217.6524353027344
2017-09-18,1.0,218.1153564453125
2017-09-19,1.0,218.33364868164065
2017-09-20,1.0,218.4122772216797
2017-09-21,1.0,217.8271484375
2017-09-22,1.0,217.87075805664065
2017-09-25,1.0,217.42530822753903
2017-09-26,1.0,217.5563201904297
2017-09-27,1.0,218.403564453125
2017-09-28,1.0,218.6656494140625
2017-09-29,1.0,219.43423461914065
2017-10-02,1.0,220.3862762451172
2017-10-03,1.0,220.8578948974609
2017-10-04,1.0,221.11993408203125
2017-10-05,1.0,222.43017578125
2017-10-06,1.0,222.17681884765625
2017-10-09,1.0,221.80999755859372
2017-10-10,1.0,222.39520263671875
2017-10-11,1.0,222.7445373535156
2017-10-12,1.0,222.41265869140625
2017-10-13,1.0,222.68345642089844
2017-10-16,1.0,222.9803771972656
2017-10-17,1.0,223.1376190185547
2017-10-18,1.0,223.35598754882807
2017-10-19,1.0,223.4170837402344
2017-10-20,1.0,224.570068359375
2017-10-23,1.0,223.69662475585935
2017-10-24,1.0,224.0896759033203
2017-10-25,1.0,222.9803771972656
2017-10-26,1.0,223.2686004638672
2017-10-27,1.0,225.0941162109375
2017-10-30,1.0,224.2556304931641
2017-10-31,1.0,224.60494995117188
2017-11-01,1.0,224.90196228027344
2017-11-02,1.0,224.9892578125
2017-11-03,1.0,225.7404937744141
2017-11-06,1.0,226.08985900878903
2017-11-07,1.0,225.9326171875
2017-11-08,1.0,226.31689453125
2017-11-09,1.0,225.49594116210935
2017-11-10,1.0,225.42601013183597
2017-11-13,1.0,225.63563537597656
2017-11-14,1.0,225.1115875244141
2017-11-15,1.0,223.98486328125
2017-11-16,1.0,225.888916015625
2017-11-17,1.0,225.2250823974609
2017-11-20,1.0,225.6094512939453
2017-11-21,1.0,227.0855407714844
2017-11-22,1.0,226.8846740722656
2017-11-24,1.0,227.40869140625
2017-11-27,1.0,227.2951812744141
2017-11-28,1.0,229.60104370117188
2017-11-29,1.0,229.46127319335935
2017-11-30,1.0,231.47023010253903
2017-12-01,1.0,230.9898376464844
2017-12-04,1.0,230.7103576660156
2017-12-05,1.0,229.8805694580078
2017-12-06,1.0,229.92420959472656
2017-12-07,1.0,230.64923095703125
2017-12-08,1.0,231.90695190429688
2017-12-11,1.0,232.60565185546875
2017-12-12,1.0,233.0162048339844
2017-12-13,1.0,232.99002075195312
2017-12-14,1.0,232.03802490234372
2017-12-15,1.0,233.97027587890625
2017-12-18,1.0,235.4538726806641
2017-12-19,1.0,234.54969787597656
2017-12-20,1.0,234.4267120361328
2017-12-21,1.0,234.9096527099609
2017-12-22,1.0,234.84817504882807
2017-12-26,1.0,234.56723022460935
2017-12-27,1.0,234.68133544921875
2017-12-28,1.0,235.1641082763672
2017-12-29,1.0,234.2774810791016
2018-01-02,1.0,235.95425415039065
2018-01-03,1.0,237.44674682617188
2018-01-04,1.0,238.44757080078125
2018-01-05,1.0,240.03659057617188
2018-01-08,1.0,240.47555541992188
2018-01-09,1.0,241.01983642578125
2018-01-10,1.0,240.6510162353516
2018-01-11,1.0,242.4068298339844
2018-01-12,1.0,243.98719787597656
2018-01-16,1.0,243.15310668945312
2018-01-17,1.0,245.4707489013672
2018-01-18,1.0,245.0581512451172
2018-01-19,1.0,246.173095703125
2018-01-22,1.0,248.1746826171875
2018-01-23,1.0,248.70144653320312
2018-01-24,1.0,248.6049041748047
2018-01-25,1.0,248.7102203369141
2018-01-26,1.0,251.5897979736328
2018-01-29,1.0,249.92169189453125
2018-01-30,1.0,247.35824584960935
2018-01-31,1.0,247.4811553955078
2018-02-01,1.0,247.20022583007807
2018-02-02,1.0,241.81871032714844
2018-02-05,1.0,231.7052459716797
2018-02-06,1.0,236.2704162597656
2018-02-07,1.0,234.98863220214844
2018-02-08,1.0,226.1744537353516
2018-02-09,1.0,229.5719146728516
2018-02-12,1.0,232.94305419921875
2018-02-13,1.0,233.52252197265625
2018-02-14,1.0,236.67416381835935
2018-02-15,1.0,239.69418334960935
2018-02-16,1.0,239.7644195556641
2018-02-20,1.0,238.26319885253903
2018-02-21,1.0,237.07797241210935
2018-02-22,1.0,237.38526916503903
2018-02-23,1.0,241.1690673828125
2018-02-26,1.0,243.9695281982422
2018-02-27,1.0,240.9232482910156
2018-02-28,1.0,238.48263549804688
2018-03-01,1.0,235.01492309570312
2018-03-02,1.0,236.2263946533203
2018-03-05,1.0,238.95672607421875
2018-03-06,1.0,239.5625457763672
2018-03-07,1.0,239.4747009277344
2018-03-08,1.0,240.63357543945312
2018-03-09,1.0,244.8210906982422
2018-03-12,1.0,244.51385498046875
2018-03-13,1.0,242.9335784912109
2018-03-14,1.0,241.68701171875
2018-03-15,1.0,241.4236297607422
2018-03-16,1.0,241.6854705810547
2018-03-19,1.0,238.41531372070312
2018-03-20,1.0,238.8208465576172
2018-03-21,1.0,238.3624420166016
2018-03-22,1.0,232.404052734375
2018-03-23,1.0,227.45050048828125
2018-03-26,1.0,233.67327880859372
2018-03-27,1.0,229.69813537597656
2018-03-28,1.0,229.01931762695312
2018-03-29,1.0,231.9457244873047
2018-04-02,1.0,226.9392852783203
2018-04-03,1.0,229.84793090820312
2018-04-04,1.0,232.3071746826172
2018-04-05,1.0,234.14048767089844
2018-04-06,1.0,228.9224395751953
2018-04-09,1.0,230.05072021484372
2018-04-10,1.0,233.70846557617188
2018-04-11,1.0,232.4833984375
2018-04-12,1.0,234.3961334228516
2018-04-13,1.0,233.70846557617188
2018-04-16,1.0,235.63003540039065
2018-04-17,1.0,238.1509552001953
2018-04-18,1.0,238.32716369628903
2018-04-19,1.0,237.00509643554688
2018-04-20,1.0,234.9954071044922
2018-04-23,1.0,234.9602203369141
2018-04-24,1.0,231.7958984375
2018-04-25,1.0,232.36886596679688
2018-04-26,1.0,234.7310028076172
2018-04-27,1.0,234.9513702392578
2018-04-30,1.0,233.1445159912109
2018-05-01,1.0,233.55874633789065
2018-05-02,1.0,231.98980712890625
2018-05-03,1.0,231.4785919189453
2018-05-04,1.0,234.475341796875
2018-05-07,1.0,235.2687530517578
2018-05-08,1.0,235.2687530517578
2018-05-09,1.0,237.5427398681641
2018-05-10,1.0,239.76388549804688
2018-05-11,1.0,240.4955596923828
2018-05-14,1.0,240.61009216308597
2018-05-15,1.0,238.95306396484372
2018-05-16,1.0,239.95782470703125
2018-05-17,1.0,239.75518798828125
2018-05-18,1.0,239.1557464599609
2018-05-21,1.0,240.95379638671875
2018-05-22,1.0,240.283935546875
2018-05-23,1.0,240.9449920654297
2018-05-24,1.0,240.45144653320312
2018-05-25,1.0,239.8785095214844
2018-05-29,1.0,237.11968994140625
2018-05-30,1.0,240.283935546875
2018-05-31,1.0,238.81202697753903
2018-06-01,1.0,241.1565093994141
2018-06-04,1.0,242.3023681640625
2018-06-05,1.0,242.47874450683597
2018-06-06,1.0,244.5059967041016
2018-06-07,1.0,244.4795379638672
2018-06-08,1.0,245.2023162841797
2018-06-11,1.0,245.5284118652344
2018-06-12,1.0,245.84576416015625
2018-06-13,1.0,245.061279296875
2018-06-14,1.0,245.6782684326172
2018-06-15,1.0,245.3648834228516
2018-06-18,1.0,244.86016845703125
2018-06-19,1.0,243.92169189453125
2018-06-20,1.0,244.33778381347656
2018-06-21,1.0,242.8061370849609
2018-06-22,1.0,243.248779296875
2018-06-25,1.0,239.9374847412109
2018-06-26,1.0,240.46875
2018-06-27,1.0,238.4766387939453
2018-06-28,1.0,239.840087890625
2018-06-29,1.0,240.18539428710935
2018-07-02,1.0,240.69894409179688
2018-07-03,1.0,239.84893798828125
2018-07-05,1.0,241.80563354492188
2018-07-06,1.0,243.85079956054688
2018-07-09,1.0,246.046630859375
2018-07-10,1.0,246.93194580078125
2018-07-11,1.0,245.1258087158203
2018-07-12,1.0,247.34808349609372
2018-07-13,1.0,247.54281616210935
2018-07-16,1.0,247.3214874267578
2018-07-17,1.0,248.32196044921875
2018-07-18,1.0,248.8443603515625
2018-07-19,1.0,247.90579223632807
2018-07-20,1.0,247.62266540527344
2018-07-23,1.0,248.0830078125
2018-07-24,1.0,249.3313140869141
2018-07-25,1.0,251.456298828125
2018-07-26,1.0,250.8630523681641
2018-07-27,1.0,249.16305541992188
2018-07-30,1.0,247.86166381835935
2018-07-31,1.0,249.0834503173828
2018-08-01,1.0,248.66734313964844
2018-08-02,1.0,250.0219573974609
2018-08-03,1.0,251.09329223632807
2018-08-06,1.0,252.0140380859375
2018-08-07,1.0,252.8462677001953
2018-08-08,1.0,252.74005126953125
2018-08-09,1.0,252.3947296142578
2018-08-10,1.0,250.70372009277344
2018-08-13,1.0,249.7652130126953
2018-08-14,1.0,251.35882568359372
2018-08-15,1.0,249.4818420410156
2018-08-16,1.0,251.5005340576172
2018-08-17,1.0,252.3859405517578
2018-08-20,1.0,252.9259490966797
2018-08-21,1.0,253.51914978027344
2018-08-22,1.0,253.36866760253903
2018-08-23,1.0,253.0322723388672
2018-08-24,1.0,254.5551300048828
2018-08-27,1.0,256.5648498535156
2018-08-28,1.0,256.6889038085937
2018-08-29,1.0,258.0699768066406
2018-08-30,1.0,257.02520751953125
2018-08-31,1.0,257.0342102050781
2018-09-04,1.0,256.59149169921875
2018-09-05,1.0,255.9008026123047
2018-09-06,1.0,255.1304626464844
2018-09-07,1.0,254.6346893310547
2018-09-10,1.0,255.07745361328125
2018-09-11,1.0,255.9185485839844
2018-09-12,1.0,255.9805145263672
2018-09-13,1.0,257.4944763183594
2018-09-14,1.0,257.5387878417969
2018-09-17,1.0,256.1752014160156
2018-09-18,1.0,257.5653381347656
2018-09-19,1.0,257.83984375
2018-09-20,1.0,259.92926025390625
2018-09-21,1.0,259.6918029785156
2018-09-24,1.0,258.8291320800781
2018-09-25,1.0,258.5890197753906
2018-09-26,1.0,257.81512451171875
2018-09-27,1.0,258.53564453125
2018-09-28,1.0,258.56231689453125
2018-10-01,1.0,259.4606018066406
2018-10-02,1.0,259.3094482421875
2018-10-03,1.0,259.45172119140625
2018-10-04,1.0,257.4239196777344
2018-10-05,1.0,255.9830780029297
2018-10-08,1.0,255.9830780029297
2018-10-09,1.0,255.60964965820312
2018-10-10,1.0,247.51605224609372
2018-10-11,1.0,242.0642242431641
2018-10-12,1.0,245.42608642578125
2018-10-15,1.0,244.0475311279297
2018-10-16,1.0,249.38380432128903
2018-10-17,1.0,249.42832946777344
2018-10-18,1.0,245.82632446289065
2018-10-19,1.0,245.6929473876953
2018-10-22,1.0,244.590087890625
2018-10-23,1.0,243.3448486328125
2018-10-24,1.0,235.9718780517578
2018-10-25,0.0,240.2053985595703
2018-10-26,0.3,235.98080444335935
2018-10-29,0.3,234.6733856201172
2018-10-30,0.8,238.15089416503903
2018-10-31,0.8,240.69448852539065
2018-11-01,0.8,243.25601196289065
2018-11-02,0.8,241.81512451171875
2018-11-05,0.8,243.1492919921875
2018-11-06,0.8,244.6878967285156
2018-11-07,0.8,249.92649841308597
2018-11-08,0.8,249.47283935546875
2018-11-09,0.8,247.0359039306641
2018-11-12,1.0,242.4199066162109
2018-11-13,1.0,241.96630859375
2018-11-14,1.0,240.3121337890625
2018-11-15,0.0,242.8201141357422
2018-11-16,1.0,243.45167541503903
2018-11-19,0.0,239.3338165283203
2018-11-20,0.0,234.9046936035156
2018-11-21,0.0,235.7050628662109
2018-11-23,0.0,234.13088989257807
2018-11-26,0.0,237.91075134277344
2018-11-27,0.0,238.7112274169922
2018-11-28,0.0,244.20762634277344
2018-11-29,0.0,243.67401123046875
2018-11-30,0.0,245.15924072265625
2018-12-03,0.0,248.4055328369141
2018-12-04,0.0,240.3566131591797
2018-12-06,0.0,239.9918975830078
2018-12-07,0.0,234.4155120849609
2018-12-10,0.0,234.86019897460935
2018-12-11,0.0,234.9135284423828
2018-12-12,0.0,236.0963897705078
2018-12-13,0.0,236.016357421875
2018-12-14,0.0,231.65838623046875
2018-12-17,0.0,227.11361694335935
2018-12-18,0.3,226.8645782470703
2018-12-19,0.3,223.46714782714844
2018-12-20,0.8,219.82955932617188
2018-12-21,0.8,215.32530212402344
2018-12-24,0.8,209.6358337402344
2018-12-26,0.8,220.2276153564453
2018-12-27,0.8,221.91839599609372
2018-12-28,0.8,221.63211059570312
2018-12-31,0.8,223.5733795166016
2019-01-02,0.8,223.8059234619141
2019-01-03,0.8,218.46539306640625
2019-01-04,0.8,225.78294372558597
2019-01-07,0.8,227.56321716308597
2019-01-08,0.8,229.70120239257807
2019-01-09,0.8,230.7747802734375
2019-01-10,0.8,231.58880615234372
2019-01-11,0.8,231.67828369140625
2019-01-14,0.8,230.2648468017578
2019-01-15,0.8,232.90382385253903
2019-01-16,0.8,233.4674530029297
2019-01-17,0.8,235.2386779785156
2019-01-18,0.8,238.36973571777344
2019-01-22,0.8,235.14920043945312
2019-01-23,0.8,235.6412811279297
2019-01-24,0.8,235.7664794921875
2019-01-25,0.8,237.76141357421875
2019-01-28,0.8,235.95433044433597
2019-01-29,0.8,235.6412811279297
2019-01-30,0.8,239.37161254882807
2019-01-31,0.8,241.4739227294922
2019-02-01,0.8,241.5902557373047
2019-02-04,0.8,243.28985595703125
2019-02-05,0.8,244.30979919433597
2019-02-06,0.8,243.98764038085935
2019-02-07,0.8,241.66177368164065
2019-02-08,0.8,241.95697021484372
2019-02-11,0.8,242.09112548828125
2019-02-12,0.8,245.2043609619141
2019-02-13,0.8,246.00045776367188
2019-02-14,0.8,245.45481872558597
2019-02-15,1.0,248.1296539306641
2019-02-19,1.0,248.5589904785156
2019-02-20,1.0,249.0600128173828
2019-02-21,1.0,248.17433166503903
2019-02-22,1.0,249.7129669189453
2019-02-25,1.0,250.05294799804688
2019-02-26,1.0,249.87405395507807
2019-02-27,1.0,249.7666931152344
2019-02-28,1.0,249.3014373779297
2019-03-01,1.0,250.85801696777344
2019-03-04,1.0,249.94546508789065
2019-03-05,1.0,249.6055450439453
2019-03-06,1.0,248.09376525878903
2019-03-07,1.0,246.0183563232422
2019-03-08,1.0,245.5263519287109
2019-03-11,1.0,249.08680725097656
2019-03-12,1.0,250.026123046875
2019-03-13,1.0,251.6810760498047
2019-03-14,1.0,251.52008056640625
2019-03-15,1.0,252.7626800537109
2019-03-18,1.0,253.6791839599609
2019-03-19,1.0,253.7421112060547
2019-03-20,1.0,252.97836303710935
2019-03-21,1.0,255.83563232421875
2019-03-22,1.0,250.9117584228516
2019-03-25,1.0,250.7231292724609
2019-03-26,1.0,252.5919342041016
2019-03-27,1.0,251.27120971679688
2019-03-28,1.0,252.2235870361328
2019-03-29,1.0,253.8139495849609
2019-04-01,1.0,256.8240051269531
2019-04-02,1.0,256.9497985839844
2019-04-03,1.0,257.35418701171875
2019-04-04,1.0,258.0370178222656
2019-04-05,1.0,259.2859191894531
2019-04-08,1.0,259.4836730957031
2019-04-09,1.0,258.15380859375
2019-04-10,1.0,259.0344543457031
2019-04-11,1.0,258.9624938964844
2019-04-12,1.0,260.7145690917969
2019-04-15,1.0,260.5439758300781
2019-04-16,1.0,260.7145690917969
2019-04-17,1.0,260.0766296386719
2019-04-18,1.0,260.5888061523437
2019-04-22,1.0,260.8134460449219
2019-04-23,1.0,263.1585693359375
2019-04-24,1.0,262.5746154785156
2019-04-25,1.0,262.41278076171875
2019-04-26,1.0,263.6347961425781
2019-04-29,1.0,264.0481262207031
2019-04-30,1.0,264.182861328125
2019-05-01,1.0,262.1971740722656
2019-05-02,1.0,261.631103515625
2019-05-03,1.0,264.1918334960937
2019-05-06,1.0,263.1046447753906
2019-05-07,1.0,258.7109680175781
2019-05-08,1.0,258.3514709472656
2019-05-09,1.0,257.5697937011719
2019-05-10,1.0,258.8636474609375
2019-05-13,1.0,252.3583831787109
2019-05-14,1.0,254.64056396484372
2019-05-15,1.0,256.132080078125
2019-05-16,1.0,258.504150390625
2019-05-17,1.0,256.8330078125
2019-05-20,1.0,255.13479614257807
2019-05-21,1.0,257.4349365234375
2019-05-22,1.0,256.6444396972656
2019-05-23,1.0,253.5084991455078
2019-05-24,1.0,254.08352661132807
2019-05-28,1.0,251.7203826904297
2019-05-29,1.0,250.03118896484372
2019-05-30,1.0,250.7140045166016
2019-05-31,1.0,247.3355865478516
2019-06-03,1.0,246.70669555664065
2019-06-04,1.0,252.06190490722656
2019-06-05,1.0,254.24522399902344
2019-06-06,1.0,255.8985137939453
2019-06-07,1.0,258.4593200683594
2019-06-10,1.0,259.6454162597656
2019-06-11,1.0,259.5824279785156
2019-06-12,1.0,259.1241760253906
2019-06-13,1.0,260.1933898925781
2019-06-14,1.0,259.906005859375
2019-06-17,1.0,260.0047912597656
2019-06-18,1.0,262.72723388671875
2019-06-19,1.0,263.3202819824219
2019-06-20,1.0,265.8361511230469
2019-06-21,1.0,265.4497375488281
2019-06-24,1.0,265.124755859375
2019-06-25,1.0,262.5243530273437
2019-06-26,1.0,262.26251220703125
2019-06-27,1.0,263.19256591796875
2019-06-28,1.0,264.5468139648437
2019-07-01,1.0,266.9486083984375
2019-07-02,1.0,267.6437072753906
2019-07-03,1.0,269.7835693359375
2019-07-05,1.0,269.4765930175781
2019-07-08,1.0,267.9958801269531
2019-07-09,1.0,268.3299560546875
2019-07-10,1.0,269.61199951171875
2019-07-11,1.0,270.2440490722656
2019-07-12,1.0,271.45391845703125
2019-07-15,1.0,271.5441589355469
2019-07-16,1.0,270.66845703125
2019-07-17,1.0,268.8265686035156
2019-07-18,1.0,269.8106689453125
2019-07-19,1.0,268.3119201660156
2019-07-22,1.0,268.9709777832031
2019-07-23,1.0,270.8941345214844
2019-07-24,1.0,272.16717529296875
2019-07-25,1.0,270.8670654296875
2019-07-26,1.0,272.681884765625
2019-07-29,1.0,272.185302734375
2019-07-30,1.0,271.51715087890625
2019-07-31,1.0,268.54656982421875
2019-08-01,1.0,266.2081298828125
2019-08-02,1.0,264.2037353515625
2019-08-05,1.0,256.25830078125
2019-08-06,1.0,259.851806640625
2019-08-07,1.0,260.0053100585937
2019-08-08,1.0,265.10662841796875
2019-08-09,1.0,263.3008728027344
2019-08-12,1.0,260.0956420898437
2019-08-13,1.0,264.1404724121094
2019-08-14,1.0,256.3305358886719
2019-08-15,1.0,257.0077209472656
2019-08-16,1.0,260.7998046875
2019-08-19,1.0,263.9419250488281
2019-08-20,1.0,261.9194641113281
2019-08-21,1.0,264.0502319335937
2019-08-22,1.0,263.968994140625
2019-08-23,1.0,257.1883544921875
2019-08-26,1.0,260.0323181152344
2019-08-27,1.0,259.0121154785156
2019-08-28,1.0,260.8359680175781
2019-08-29,1.0,264.1675720214844
2019-08-30,1.0,264.0502319335937
2019-09-03,1.0,262.5063781738281
2019-09-04,1.0,265.4858093261719
2019-09-05,1.0,268.89874267578125
2019-09-06,1.0,269.1064147949219
2019-09-09,1.0,269.24188232421875
2019-09-10,1.0,269.1786804199219
2019-09-11,1.0,271.09283447265625
2019-09-12,1.0,272.03179931640625
2019-09-13,1.0,271.8512268066406
2019-09-16,1.0,271.0116271972656
2019-09-17,1.0,271.69781494140625
2019-09-18,1.0,271.8602905273437
2019-09-19,1.0,271.8422546386719
2019-09-20,1.0,270.5578308105469
2019-09-23,1.0,270.4942626953125
2019-09-24,1.0,268.37176513671875
2019-09-25,1.0,269.95916748046875
2019-09-26,1.0,269.39678955078125
2019-09-27,1.0,267.9454650878906
2019-09-30,1.0,269.1881408691406
2019-10-01,1.0,265.9862365722656
2019-10-02,1.0,261.2875366210937
2019-10-03,1.0,263.4283752441406
2019-10-04,1.0,266.9931030273437
2019-10-07,1.0,265.84100341796875
2019-10-08,1.0,261.7139587402344
2019-10-09,1.0,264.1993103027344
2019-10-10,1.0,265.9862365722656
2019-10-11,1.0,268.7436828613281
2019-10-14,1.0,268.4443054199219
2019-10-15,1.0,271.1020202636719
2019-10-16,1.0,270.6665954589844
2019-10-17,1.0,271.46484375
2019-10-18,1.0,270.2765808105469
2019-10-21,1.0,272.1088256835937
2019-10-22,1.0,271.2200012207031
2019-10-23,1.0,272.0090637207031
2019-10-24,1.0,272.4534606933594
2019-10-25,1.0,273.5692749023437
2019-10-28,1.0,275.1112365722656
2019-10-29,1.0,275.02960205078125
2019-10-30,1.0,275.8731689453125
2019-10-31,1.0,275.138427734375
2019-11-01,1.0,277.687255859375
