Date,V7-price top5,V7-price + V2,V7-price + voltgt20,"V7-price + min(V2, voltgt20)",B dip sleeve (price-only gates),"B + min(V2, voltgt20)",CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2019-06-20,941743.6261043088,795309.0915492546,539024.1035255856,464137.6446104786,962539.0180235367,534396.8640947354,734017.363358582,257519.11973819183,374628.0632318045
2019-06-21,946856.8709994975,799627.262694499,541519.5846986752,466286.4293239485,962671.9607358136,534467.791330643,735134.4524088735,257144.79561761112,374072.6203035276
2019-06-24,932626.5563002586,787609.6622115219,534573.109390922,460305.0257714961,948193.3061679474,526708.5377959192,729303.0607737597,256829.9814050014,373259.2823480615
2019-06-25,926490.6238874529,782427.8242911284,531552.8551457801,457704.374553311,938765.7616728746,521619.14672399516,726008.6297314876,254310.93557379898,366851.8016971884
2019-06-26,918997.7310005405,776100.0237414,527885.7078401229,454546.70293574367,943511.2748746313,524148.7104140398,724606.8093976215,254057.28678572585,368557.81362528744
2019-06-27,931899.0575790915,786995.2844435215,534220.6522003481,460001.53535392653,956215.1204391246,530963.3577421224,732312.5017049356,254958.2425509145,369966.2776522986
2019-06-28,944356.3688704021,797515.5711241146,540307.9078954816,465243.0904198344,965815.7574883478,536106.6880666289,737414.0146196209,256270.12117789994,370442.3845634087
2019-07-01,951725.4820191048,803738.8388175337,543875.0884590449,468314.68364515307,967454.3354224961,536979.1521650202,743574.6521382573,258596.77233395312,375441.3709179013
2019-07-02,945593.4748679887,798560.3158081436,540923.904899923,465773.5071430544,970988.1004261518,538856.3339443955,745232.1682231101,259270.12413417958,376929.1709620794
2019-07-03,956433.2168753177,807714.553893236,546133.6946841547,470259.502376947,978239.8600259896,542708.1205529148,750937.4178962859,261343.0378137721,379765.9254530511
2019-07-05,949879.843307342,802180.1839920668,542978.4258065938,467542.59406920127,978636.1740542199,542917.3906128495,747386.5303193168,261045.6656506919,378992.27064085327
2019-07-08,934619.626158918,789292.8236736725,535620.7348712739,461207.10495441966,959929.5618965648,532827.2029305627,739372.5935852672,259611.27879785842,376334.0751599036
2019-07-09,937738.7781679234,791926.9694028536,537134.1904359414,462510.29658613517,956689.1592412073,531063.1803523124,743571.4768801447,259934.90272362035,378218.6158286553
2019-07-10,938273.4202827492,792378.4784153488,537392.0953023687,462732.3708059228,954874.1499495533,530094.2933238249,747913.6764123723,261176.83577571294,381987.6971661589
2019-07-11,933001.3686077633,787926.1938317212,534848.257237997,460541.9474097417,959014.844616205,532300.828604724,747939.6033970162,261789.11083979032,381709.97570202046
2019-07-12,901058.3842253304,760950.1196790824,519421.4981240945,447258.4233664423,958913.0592542867,532245.3582052498,748393.3649122918,262961.12787978584,383911.9209781789
2019-07-15,895212.8040419316,756013.4862510774,516567.9035301689,444801.2778235344,956567.0396137098,530984.5987380263,748636.1987933031,263048.54506700404,385141.825995168
2019-07-16,890361.9298468815,751916.8890006726,514288.3583772643,442838.42920297704,945812.0206648534,525201.6058147738,743821.7166905415,262200.2406411579,383158.0926029305
2019-07-17,889331.8682964726,751046.9948031569,513795.7573953801,442414.2651294799,945832.7435172895,525210.3944277957,744438.3897866225,260415.97809988083,381273.5519341786
2019-07-18,889586.7639800351,751262.2559941165,513917.4967398083,442519.091262875,953854.8006625096,529519.0001501461,744745.272246274,261369.2895764538,381709.97570202046
2019-07-19,885467.4321419706,747783.4513904972,511947.70580362243,440822.96279753087,953678.70057844,529423.7639239898,740171.9976964655,259917.431111295,378912.90435431694
2019-07-22,885863.1188540026,748117.6115915978,512137.1638006734,440986.0994512142,957043.6379530318,531230.4882291149,742389.242489009,260555.86924966663,381928.18758594134
2019-07-23,890148.9508771955,751737.0267683145,514199.9073959818,442762.2666903039,957299.032600077,531368.2303924707,745881.2984944447,262418.857516193,384427.68076318764
2019-07-24,899478.5813856684,759615.9651104595,518698.717005811,446636.0580146617,973064.3046910606,539893.0137867375,751899.6110219033,263652.06954352086,387125.5593874056
2019-07-25,892737.8759174565,753923.3921068055,515450.38592465,443839.0166076747,962012.1789760307,533902.4838237712,741002.5304595323,262392.6353163071,383455.6707733877
2019-07-26,913989.2856091543,771870.3565115032,525648.9342357246,452620.683625138,977653.8881498966,542244.5650650102,748579.4018623874,264150.67565769824,387403.28085154394
2019-07-29,906091.1615148226,765200.3353674362,521859.60092139256,449357.8012648603,975671.1407810983,541181.8708477867,749222.3942159533,263669.62984423357,386074.18311106914
2019-07-30,924561.6108004644,780798.7592215344,530573.7061177144,456861.2584094568,1002203.7150133773,555116.2936536557,751888.2468336108,263022.38199270976,384407.8543262383
2019-07-31,912468.444462453,770585.995505762,524893.6821804894,451970.35851405055,1005768.3497160174,556970.813294919,744956.8306893691,260144.73944829908,379091.4633643389
2019-08-01,900133.8212559029,760169.3197724906,519014.04952775437,446907.5814828082,1001441.0717760219,554774.8427619009,740972.1837543108,257879.46065635316,377206.8924262179
2019-08-02,872992.9515063779,737248.665078343,506102.64547177654,435789.95496488526,994664.7583803881,551303.3437243135,732845.5416271655,255937.77622737334,371652.4631434482
