Date,buy&hold,V2 (original params),V2 (tuned on 2024-26),A voltgt10,A voltgt12,A voltgt15,A voltgt20,V2 + voltgt15 (min of both)
2007-09-11,431318.8022714534,326728.4570506334,281062.5554260828,304069.8786217284,331649.00144154846,357703.2596498798,371383.7126372044,279075.10629571654
2007-09-12,432430.1193050588,327570.29120618565,281786.7288303229,304484.2499066259,332258.65158237075,358525.1897690354,372264.1780260622,279716.3647388056
2007-09-13,435471.496991408,329874.16628312634,283768.59787947976,305616.9004128136,333925.8723907729,360773.9673925546,374673.28187608684,281470.82975244103
2007-09-14,435442.41999693477,329852.1401588538,283749.65028357686,305606.10737205314,333909.96487901814,360752.48427084397,374650.26256306196,281454.06891978654
2007-09-17,433102.94007489213,328079.95990331075,282225.1625918868,304737.69243003736,332630.05211160565,359023.980485919,372798.1623432469,280105.51431622315
2007-09-18,445853.1230519255,337738.35547814023,290533.6318512904,309482.60408637644,339616.3833587118,368449.8442849287,382896.477093674,287459.4421060128
2007-09-19,448485.14474861545,339732.1391559084,292248.75008892064,310448.9009395944,341046.7543330973,370349.2226758699,384976.31206841825,288941.3106997363
2007-09-20,445326.85792779486,337339.70419954724,290190.69892130734,309292.6015319594,339333.2712131329,368309.1946473228,382481.7898985725,287349.7092156731
2007-09-21,446528.5066471691,338249.96554204,290973.7356403494,309734.01424988214,339986.53335007833,369086.5729083868,383431.4304622323,287956.20891894883
2007-09-24,445705.8396903653,337626.7868073141,290437.65681437147,309432.19951678097,339539.6450513361,368554.67987566575,382781.4318514325,287541.2333752821
2007-09-25,444824.5125074966,336959.172344186,289863.3529146132,309108.5827487605,339060.6381889238,367984.6311718665,382084.98246797535,287096.4893079168
2007-09-26,447175.09800631856,338739.7651890867,291395.077392116,309972.5058274888,340338.9215037744,369505.66268923494,383942.77479201095,288283.1769349857
2007-09-27,449819.17447438446,340742.680480944,293118.0509442611,310941.89071561885,341774.643725858,371214.64941645926,386031.6512435947,289616.50460168044
2007-09-28,448320.7442444983,339607.60407242563,292141.62091774336,310394.04979595775,340962.3729934345,370247.3857829252,384848.4153624945,288861.8589727624
2007-10-01,453374.7308736686,343436.0512548976,295434.97699126287,312244.7467585354,343704.66762177646,373512.19979795115,388840.3627730044,291409.02144248923
2007-10-02,452757.659466471,342968.6132769983,295032.8714821268,312019.9707661198,343370.9140312799,373114.54695177224,388353.39602519793,291098.77822461975
2007-10-03,451846.8439714704,342278.661112214,294439.3519573614,311687.9817870516,342878.0915481004,372527.42546153266,387634.5405812742,290640.71420681494
2007-10-04,452552.0639168648,342812.87252017163,294898.89816528495,311945.2760255061,343259.8911523967,372982.21741878823,388191.22062989924,290995.5365641447
2007-10-05,457928.9349079513,346885.9079487833,298402.65708558366,313905.54718597146,346169.5798760078,376448.5512381101,392435.0374548306,293699.92198134935
2007-10-08,455490.1692311127,345038.51770633325,296813.4712916699,313021.35301104386,344854.28450045845,374880.360770682,390511.99169773125,292476.44159758714
2007-10-09,459780.2440490037,348288.29378495447,299609.0354658621,314580.6774777671,347171.5931793967,377642.2085504782,393896.30130885396,294631.1968085786
2007-10-10,459016.3955173642,347709.67061608576,299111.2848017815,314304.25990069157,346760.0991595817,377151.4604110289,393294.17348089715,294248.3219381754
2007-10-11,456812.5238633444,346040.21502717235,297675.1642439764,313506.10894342605,345572.2819226224,375735.03051131574,391556.670861808,293143.2430378328
2007-10-12,459339.2798792804,347954.2588622255,299321.68764856074,314423.2750245333,346936.0063232041,377360.68476523255,393549.4987325198,294411.5558682945
2007-10-15,455461.0289569994,345016.4436470785,296794.4824605201,313019.1891280347,344846.1612191268,374868.5004305069,390492.1038283526,292467.1883252007
2007-10-16,451846.84397147025,342278.6611122139,294439.3519573614,311705.4571017199,342893.85942117294,372541.69914742355,387640.94595612056,290651.8503379509
2007-10-17,453227.79555012716,343324.74622647295,295339.2287482014,312209.31523590954,343641.5283096227,373432.3003556081,388731.04685297265,291346.6850092493
2007-10-18,451582.52491615934,342078.43669200304,294267.11233149236,311609.87852405617,342751.5306685341,372371.939026245,387432.6128138418,290519.4058533548
2007-10-19,439770.4625986864,333130.67722673184,286569.9556058469,307298.8937408615,336355.2073382647,364753.13610665064,378107.917886992,284575.32181925053
2007-10-22,442326.7069267544,335067.0587634412,288235.6946354383,308243.6373722273,337750.08739486785,366411.5637616035,380130.20089070377,285869.20400120976
2007-10-23,445911.4352399715,337782.5275641406,290571.63013121334,309564.8839505284,339702.94671147387,368734.3189910645,382964.8239365426,287681.38531371794
2007-10-24,445088.705003528,337159.3008944326,290035.51006998867,309262.793352212,339255.77886639285,368202.1573089877,382314.6679163749,287266.20017356164
2007-10-25,446146.4558220698,337960.55808764143,290724.7778378155,309651.51716138265,339830.98890244483,368886.6113891092,383150.6704850472,287800.2017237611
2007-10-26,451376.77116745367,341922.5760977212,294133.0359265336,311571.51309895125,342673.32748307905,372269.3193927681,387283.71298584394,290439.3434431083
2007-10-29,452875.13811770006,343057.6045712575,295109.4247178045,312118.5459322722,343484.8894486311,373235.94304162235,388466.6403207401,291193.48976488353
2007-10-30,449731.40561402607,340676.19466077816,293060.85765695426,310972.60204667057,341783.7608484107,371171.89557161974,385985.3893727536,289583.14864678966
2007-10-31,454403.18321899767,344215.1145513964,296105.1528398229,312681.15224288264,344316.80507429736,374574.5242149787,389674.7377318974,292237.8321720662
2007-11-01,443766.47693057556,336157.69944355765,289173.8995881757,308809.9650112456,338566.5590554149,366836.77654368896,381281.724485841,286200.94909762
2007-11-02,444266.0696865439,336536.14612719766,289499.4518616341,308993.84294627525,338838.49593173753,367201.2324846598,381676.6884605868,286485.29255192925
2007-11-05,440886.968562753,333976.442050816,287297.5103003244,307750.80456219084,336999.78612549335,364736.4834922882,379005.506131073,284562.32968122006
2007-11-06,446822.34565443173,338472.55163139815,291165.21150884894,309942.0797518666,340236.56538765685,369069.70395053434,383700.2989074006,287943.0479927375
2007-11-07,434599.0922377466,329213.3106524737,283200.1081495199,305457.63017278875,333596.1488686538,360159.84451247466,374042.1494039095,280991.699625965
2007-11-08,432395.47370228585,327544.0468034887,281764.15253270196,304638.45788717346,332389.36072636244,358548.25877007603,372297.05871851585,279734.36285244836
2007-11-09,426460.1598902468,323047.9851578886,277896.49255942414,302426.7694578628,329134.2027889547,354204.95015799126,367594.8488724212,276345.773903667
2007-11-12,422229.15661607916,319519.9083998952,274861.5249955571,300839.8247435042,326804.50109534856,351103.7482187646,364239.14083925786,273682.3865061974
2007-11-13,435098.8115529945,319200.3884914953,274586.66347056156,305689.7012559968,333911.2196467654,360547.9372952858,374454.5355142251,273440.86413002707
2007-11-14,433893.9988516318,317997.3045525942,273551.73113160336,305241.99916930747,333251.5521953701,359666.87791346695,373500.4647451078,272531.3562626229
2007-11-15,427635.45263965795,317997.3045525942,273551.73113160336,302913.3139857203,329822.10275338375,355088.6143637012,368543.3288939768,272531.3562626229
2007-11-16,428370.19253700407,317997.3045525942,273551.73113160336,303188.5814952979,330226.401207406,355627.0170179813,369125.9662544068,272531.3562626229
2007-11-19,422405.3271331933,317997.3045525942,273551.73113160336,300955.6730475536,326945.78368335834,351256.9642981253,364396.5683322563,272531.3562626229
2007-11-20,424991.09141321306,317997.3045525942,273551.73113160336,301930.0763567437,328373.68334326765,353154.5220975232,366449.07075359835,272531.3562626229
2007-11-21,416293.7478845805,317997.3045525942,273551.73113160336,298662.01768133504,323579.2471180327,346776.55765190406,359548.73414129805,272531.3562626229
2007-11-23,423492.56626386713,317901.90536122845,273469.6656122639,301393.6232781786,327571.37451869453,352068.5789577407,365269.69461173157,272449.59685574414
2007-11-26,414148.8528548245,315797.7000935262,271659.55909439246,297876.52545148967,322415.0283606587,345213.5150215295,357854.24968194735,270646.24221326166
2007-11-27,418909.00047673204,316886.6155842309,272596.27998250624,299687.3522323614,325058.90775073646,348715.0806692213,361638.8497440047,271579.46904030873
2007-11-28,432307.19860480964,319927.163522973,275211.8592352982,304756.9300022557,332476.2988686717,358557.63811406796,372281.54527733463,274185.2919251686
2007-11-29,432454.32376727014,319959.8273343049,275239.95771917613,304811.7860796223,332557.0256400425,358625.85295582825,372398.12307609344,274213.28559893736
2007-11-30,436802.9638917666,320925.0553828433,276070.27860502753,306432.9302976244,334942.8680615731,361411.3321593888,375843.76833361073,275040.50930619804
2007-12-03,433923.32896466437,320290.3433445626,275524.27845233434,305364.4562919233,333367.4892694273,359570.98937453626,373563.9036858755,274496.5457877895
2007-12-04,430044.7300043647,319431.4742473507,274785.45103149087,303920.82252200076,331241.5662954268,357088.47585004504,370491.5116075343,273760.47426591127
2007-12-05,437243.5483836512,321035.63005298824,276165.3985698964,306611.64293442166,335197.5529728753,361705.5677879342,376198.0888963949,275135.2744642401
2007-12-06,443502.06295580533,322414.1794973161,277351.27210262005,308932.8461886373,338620.58609227726,365704.53784889105,381152.7539124342,276316.72457202116
2007-12-07,443414.04097688803,322394.982607506,277334.7583071737,308900.4169882532,338537.104155208,365648.4755458948,381083.14827733085,276300.2723746564
2007-12-10,446851.77068692417,323144.8281520684,277785.66575457423,310167.06939213787,340134.2222587846,367838.1076623682,383801.6642266335,276942.9080835804
2007-12-11,434599.09223774675,320260.4367874982,270168.78099869814,305668.85748749855,334458.95452204294,360047.5351552493,374118.34473299317,274533.94595642714
2007-12-12,438889.0721361781,323421.76606917474,272835.6495227449,307264.7157145994,336467.94436717144,362792.7186911302,377516.3598069173,276627.1308692333
2007-12-13,437978.2882809973,322750.6002971127,272269.46020412364,306927.46729866747,336043.0580727884,362211.19927573274,376795.50767480576,276183.7260291182
2007-12-14,432424.89873477805,318335.5011542412,268544.9228701242,304869.1231792254,333450.2584430396,358663.7799163724,372399.4728177871,273265.5157217272
2007-12-17,426254.40614154114,318335.5011542412,268544.9228701242,302568.21517179866,330554.8577594369,354710.6438297137,367509.9322353743,273265.5157217272
2007-12-18,428634.47995249485,318335.5011542412,268544.9228701242,303461.77064349863,331677.99689256295,356240.4657024916,369398.0995682981,273265.5157217272
2007-12-19,428634.47995249485,318335.5011542412,268544.9228701242,303461.77064349863,331677.99689256295,356240.4657024916,369398.0995682981,273265.5157217272
2007-12-20,431337.65960410406,318335.5011542412,268544.9228701242,304473.9756116003,332950.8343267336,357975.7720571729,371541.6431489417,273265.5157217272
2007-12-21,437555.5170077072,318335.5011542412,268276.37794725405,306795.37694325135,335871.4335086166,361961.63275019487,376469.7569994977,273265.5157217272
2007-12-24,440804.70503105456,318335.5011542412,270000.26110173453,308000.3217700537,337389.1240194868,364037.73777362803,379042.0570598442,273265.5157217272
2007-12-26,441749.9446500889,318335.5011542412,269730.2608406328,308349.64183811727,337829.36984341376,364640.6959698117,379789.9388345906,273265.5157217272
2007-12-27,436196.8398622485,318335.5011542412,266339.56340865913,306299.5208860176,335245.1750962482,361100.1551747718,375397.025098736,273265.5157217272
2007-12-28,435103.6524454365,318335.5011542412,265672.0687532428,305893.5124125322,334733.9135647907,360401.14276606304,374531.3542551253,273265.5157217272
2007-12-31,431884.1425731404,318335.5011542412,263706.2524624874,304696.37509410555,333226.7332312003,358341.32740467595,371981.38427472376,273265.5157217272
2008-01-02,428103.2157368227,318335.5011542412,261133.93158736292,303285.54416006524,331451.5657974811,355918.2180496683,368984.96849171945,273265.5157217272
2008-01-03,427896.354594421,318335.5011542412,261133.93158736292,303208.03396853554,331354.1074653015,355785.379003623,368820.9136856691,273265.5157217272
2008-01-04,417410.25384864677,318335.5011542412,261133.93158736292,299278.031577834,326412.8638171249,349050.8281423973,360504.40906217095,273265.5157217272
2008-01-07,417055.856226126,318335.5011542412,261133.93158736292,299143.6377895898,326244.22271826986,348821.91988455656,360222.7730920218,273265.5157217272
2008-01-08,410321.0041656184,318335.5011542412,261133.93158736292,296588.64147534955,323038.35840205604,344470.98377902585,354870.29551879567,273265.5157217272
2008-01-09,414633.6381750868,318240.00050389493,261055.5914078867,298237.3733725128,325104.41122252186,347267.4952233774,358302.22501457995,273183.5360670107
2008-01-10,417351.245584563,318865.74668346264,261568.89752502978,299271.23144272954,326401.0336198608,349025.5460277122,360463.05971377983,273720.6890136676
2008-01-11,413983.6929950298,318093.88088769634,260935.7279628055,297994.0449580539,324798.4058297184,346850.2669191094,357786.8305932595,273058.10408681125
2008-01-14,417321.63071315165,318863.3152259698,261566.90297509017,299264.8509408367,326391.9986149253,349010.4080619779,360441.24789966625,273718.6018022716
2008-01-15,408135.1355691126,316757.5751338999,259839.54241634146,295780.5846743439,322019.93040409754,343076.2045855268,353140.5682326599,271910.9926912897
2008-01-16,404619.9515800005,315939.12477799907,259168.15905359827,294433.2036975208,320332.2302089833,340793.86756136105,350341.96363295213,271208.41865293414
2008-01-17,394133.66099530703,313482.72380971356,257153.14772097094,290397.32550926897,315280.45865480375,333971.8714618925,341987.5377810964,269099.795282358
2008-01-18,390086.99131178355,312360.4005955414,256232.49428343136,288820.35521852615,313310.66944852204,331323.31509730004,338756.7058727468,268143.7965451884
2008-01-22,386128.8814841154,309824.8497078505,254152.55544644396,287270.35827557923,311376.1636811132,328726.60496729286,335593.96123087825,266042.24895991513
2008-01-23,395403.9364840097,315778.5976074207,259036.4769413999,290920.0122731037,315927.4907025035,334825.6826108856,343011.30143117567,270978.3031409997
2008-01-24,398741.8425623118,317911.17991749925,260785.85645152445,292218.93522779417,317550.38043663156,337008.90002968366,345675.6522448154,272745.20628570655
2008-01-25,392981.68679315055,314237.1879324791,257772.04250934676,289986.2502958249,314758.9711096607,333248.54467393283,341080.91096525243,269701.90714102075
2008-01-28,399480.3159584043,318394.35051370686,261182.20633068535,292522.56722202856,317926.3209238157,337505.1443281681,346270.7837407126,273146.82254434633
2008-01-29,401459.4499717879,319656.2802030516,262217.38041579543,293289.07376251597,318884.78264675953,338761.27989720885,347849.28714357404,274163.4276098822
2008-01-30,398505.39818831853,317774.5833996561,260673.80490334285,292147.64457515033,317456.9454715392,337097.334561078,345494.1435510801,272816.7773762796
2008-01-31,405772.0207016165,322410.2002869226,264476.4497818296,294965.2323305794,320979.4511004058,341200.53356601833,351290.9518165999,276137.54385732854
2008-02-01,412300.07489936246,326559.74466948485,267880.364315351,297475.090341563,324121.74899916444,344864.7424743776,356491.13295963145,279103.0305684995
2008-02-04,407101.27281458303,323265.6012341588,265178.1441000109,295491.2023591966,321634.802080735,341962.006483038,352355.0574633509,276753.81270902714
2008-02-05,396201.5130636454,316341.491437431,259498.22462070026,291306.77829261316,316394.62490189885,335850.318239548,343674.55570719694,271807.5526233802
2008-02-06,393011.3965840215,314303.8087497099,257826.69226052443,290066.21858411137,314844.4240223176,334045.2025295458,341128.3842501103,270346.6515710616
2008-02-07,395610.6394273117,315966.76698982675,259190.83424824735,291080.8668951229,316111.5103073066,335519.94376031775,343204.2985685119,271540.1767306924
2008-02-08,393070.436487925,314343.71719234315,257859.42957223038,290092.33478282293,314876.3900849353,334081.8484746026,341176.60172721965,270376.30955885706
2008-02-11,395079.1220930805,315628.81551810284,258913.60913142245,290876.4041930055,315855.5421751908,335221.4770678571,342780.8466740658,271298.62417941727
2008-02-12,398741.8425623116,317969.73420224426,260833.88914197637,292302.68441233464,317637.4148520305,337296.01032635814,345704.90544452675,272977.56797433365
2008-02-13,402818.09547742666,320570.16368841275,262967.04856992804,293883.1272244482,319613.33520671114,339597.71386886627,348956.71204083227,274840.36331135477
2008-02-14,399273.54973546223,318313.5111269515,261115.8929386384,292515.38914982264,317901.9610250169,337602.97871096217,346131.35703767947,273226.0010435334
2008-02-15,399184.9265999672,318256.98859207245,261069.52691379123,292481.0490178067,317859.02337728185,337552.9577868128,346060.66550950654,273185.5185302392
2008-02-19,400307.3808501718,318972.90522258286,261656.80079224997,292916.0286457963,318402.89641696686,338186.5433949312,346956.0232823788,273698.2867015566
2008-02-20,401488.9699237396,319726.1162151451,262274.6676248509,293373.31966972334,318974.7941165528,338852.8867364249,347898.3405611291,274237.5660859194
2008-02-21,398150.8740065183,317599.47957380564,260530.1654088017,292083.2223316924,317360.992930831,336972.2485342411,345236.83483454224,272715.54380591965
2008-02-22,400602.7385687889,319164.1345019772,261813.6681645091,293034.5542876798,318550.2365250083,338357.44638816646,347193.0462285644,273836.60047350946
2008-02-25,405653.97253362933,322383.6286518474,264454.65279245604,294988.7995898132,320994.3984482703,341205.36897819274,351221.18518564606,276141.4572124088
2008-02-26,408696.2361349353,324317.84065618936,266041.3070719376,296158.9004685388,322459.29525776213,342913.51830956835,353644.8450261187,277523.88225136703
2008-02-27,408282.67204923154,324055.296107178,265825.939040249,296000.3952231172,322260.73809848004,342642.7359239558,353315.5695658166,277304.73493028467
2008-02-28,404295.07390943146,321523.32032782177,263748.9329019142,294471.35328212206,320345.4844202213,340026.76529001567,350140.42819391383,275187.5995960887
2008-02-29,395285.76175674284,315791.4593299781,259047.02754655152,291000.6865907956,316001.57998195005,334103.6908922879,342961.07535443525,270393.98688048514
2008-03-03,394340.5537775283,315187.362474478,258551.4805957266,290632.6534801371,315541.7747239418,333479.18235429074,342206.48561646324,269888.5648871544
2008-03-04,392834.2768723108,314224.2164011385,257761.4018269052,290045.4961956613,314808.34465591813,332483.4491207994,341003.74641556083,269082.7064479553
2008-03-05,395315.3766281542,315811.90194182034,259063.79683424614,291014.393277148,316018.244881628,334124.96761799156,342985.47354896425,270411.2063810403
2008-03-06,387133.192646873,310582.5964547293,254774.1430056152,287828.60673535935,312038.03328064375,328718.97607715713,336453.39927159535,266036.0748107648
2008-03-07,383145.4995876133,308023.2539075474,252674.68762221892,286260.5132897875,310082.175299885,326072.1403528389,333264.53460617474,263893.9600014231
2008-03-10,378094.36054223246,304774.6326159028,250009.80969610115,284264.498699581,307594.63074419193,322711.8238240371,329221.8994457541,261174.41691293908
2008-03-11,391682.1444710549,313536.9148124046,257197.60116564823,289667.65745404986,314321.2315357172,331777.58364662156,340108.36752002727,268511.44134383596
2008-03-12,388019.20252308453,311191.201516631,255273.38808516835,288234.8991312165,312532.5276493402,329352.17902555724,337181.7670817879,266548.53329113993
2008-03-13,388875.8506464438,311740.8266012695,255724.25127425746,288571.46686879755,312952.39581209345,329920.5746017187,337866.72388883954,267008.54241451435
2008-03-14,382849.9836698968,307876.33617506205,252554.169474024,286206.4261411205,310001.49020208465,325924.26740575064,333049.4222436735,263774.28471256833
2008-03-17,378980.4653379038,305386.93682256073,250512.08922267705,284676.45116707566,308094.88607665757,323349.2161822569,329952.0969810004,261690.2659312062
2008-03-18,394724.66119092,315536.4240580047,258837.81945313307,290931.51682763244,315883.4362136335,333849.8707096788,342564.6907000812,270188.5672667625
